Geneid,mouse_gene,ortholog_type,Secretome location,Secretome function,Level,Reliability,Cell type,Mean_TPM
CC2D2A,Cc2d2a,one-to-one,,,Not detected,Approved,glandular cells,0.502052576335878
CC2D2B,Cc2d2b,one-to-one,,,Not detected,Enhanced,glandular cells,0.083207751908397
CCAR1,Ccar1,one-to-one,,,High,Supported,glandular cells,13.299427480916
CCAR2,Ccar2,one-to-one,,,Medium,Enhanced,glandular cells,17.5851095801527
CCAT2,,human-specific,,,,,,0.00587284351145038
CCBE1,Ccbe1,one-to-one,Secreted to extracellular matrix,Developmental protein,,,,2.59800279770992
CCDC102A,Ccdc102a,one-to-one,,,Medium,Supported,glandular cells,1.4277442480916
CCDC102B,,human-specific,,,,,,0.514040198473282
CCDC103,,human-specific,,,,,,0.0143805763358779
CCDC106,Ccdc106,one-to-one,,,,,,12.2445478244275
CCDC107,Ccdc107,one-to-one,,,,,,20.5026043129771
CCDC110,Ccdc110,one-to-one,,,,,,0.208120969465649
CCDC112,Ccdc112,one-to-one,Intracellular and membrane,No annotated function,Low,Uncertain,glandular cells,0.595990866412214
CCDC115,Ccdc115,one-to-one,,,High,Approved,glandular cells,8.96086942748092
CCDC116,Ccdc116,one-to-one,,,,,,0.195336874045802
CCDC117,Ccdc117,one-to-one,,,Medium,Uncertain,glandular cells,14.1072351145038
CCDC12,Ccdc12,one-to-one,,,High,Approved,glandular cells,22.828326221374
CCDC120,Ccdc120,one-to-one,,,,,,5.60995660305344
CCDC121,Ccdc121 | Ccdc121rt1 | Ccdc121rt2 | Ccdc121rt3,one-to-many (human-to-mouse),,,,,,1.2223012519084
CCDC122,Ccdc122,one-to-one,,,High,Approved,glandular cells,0.56572663740458
CCDC124,Ccdc124,one-to-one,,,High,Supported,glandular cells,44.4619803435115
CCDC125,Ccdc125,one-to-one,,,Medium,Approved,glandular cells,9.68017099236641
CCDC126,Ccdc126,one-to-one,Secreted to blood,No annotated function,Not detected,Uncertain,glandular cells,2.75902439694657
CCDC127,Ccdc127,one-to-one,,,Medium,Approved,glandular cells,1.73709990839695
CCDC13,Ccdc13,one-to-one,,,,,,0.538379778625954
CCDC13-AS1,,human-specific,,,,,,0.430909213740458
CCDC134,Ccdc134,one-to-one,Secreted to blood,No annotated function,Not detected,Approved,glandular cells,1.60463938549618
CCDC136,Ccdc136,one-to-one,,,Not detected,Enhanced,glandular cells,0.156190858778626
CCDC137,Ccdc137,one-to-one,,,Low,Uncertain,glandular cells,11.526964351145
CCDC138,Ccdc138,one-to-one,,,Low,Enhanced,glandular cells,0.664516145038168
CCDC14,Ccdc14,one-to-one,,,Medium,Uncertain,glandular cells,6.10479622137405
CCDC140,,human-specific,,,,,,0.000915064885496183
CCDC141,Ccdc141,one-to-one,,,,,,0.0428877709923664
CCDC142,Ccdc142,one-to-one,,,Not detected,Approved,glandular cells,4.52256129770992
CCDC144A,,human-specific,,,,,,0.106462053435115
CCDC144CP,,human-specific,,,,,,0.0125167099236641
CCDC144NL,,human-specific,,,,,,0.00356764885496183
CCDC144NL-AS1,,human-specific,,,,,,0.0916824732824428
CCDC146,Ccdc146,one-to-one,,,Low,Uncertain,glandular cells,3.26556865648855
CCDC148,Ccdc148,one-to-one,,,,,,0.123603125954198
CCDC148-AS1,,human-specific,,,,,,0.000381961832061069
CCDC149,Ccdc149,one-to-one,,,Low,Uncertain,glandular cells,4.52797472519084
CCDC15,Ccdc15,one-to-one,,,,,,0.591791171755725
CCDC15-DT,,human-specific,,,,,,0.540947041984733
CCDC150,Ccdc150,one-to-one,,,,,,1.92923087022901
CCDC152,Ccdc152,one-to-one,,,Low,Approved,glandular cells,9.47956277099237
CCDC154,Ccdc154,one-to-one,,,,,,0.900773969465649
CCDC157,Ccdc157,one-to-one,,,,,,0.702786503816794
CCDC158,Ccdc158,one-to-one,,,,,,0.537707297709924
CCDC159,Ccdc159,one-to-one,,,Medium,Approved,glandular cells,15.617816870229
CCDC160,Ccdc160,one-to-one,,,,,,0.0303687786259542
CCDC162P,Ccdc162,one-to-one,,,,,,0.762039412213741
CCDC163,Ccdc163,one-to-one,,,,,,1.41065783587786
CCDC166,Ccdc166,one-to-one,,,,,,0.0117599961832061
CCDC167,Ccdc167,one-to-one,,,Medium,Uncertain,glandular cells,34.1826833206107
CCDC168,Ccdc168,one-to-one,,,,,,0.0677093740458015
CCDC169,Ccdc169,one-to-one,,,,,,0.00823201145038168
CCDC17,Ccdc17,one-to-one,,,Not detected,Enhanced,glandular cells,3.39010488167939
CCDC170,Ccdc170,one-to-one,,,Not detected,Enhanced,glandular cells,0.214172732824427
CCDC171,Ccdc171,one-to-one,,,Low,Uncertain,glandular cells,0.0948933549618321
CCDC172,Ccdc172,one-to-one,,,,,,0.00334341984732824
CCDC174,Ccdc174,one-to-one,,,High,Approved,glandular cells,7.62836412213741
CCDC175,Ccdc175,one-to-one,,,,,,0.00339660687022901
CCDC177,Ccdc177,one-to-one,,,,,,0.303254625954199
CCDC178,Ccdc178,one-to-one,,,,,,0.0119332022900763
CCDC179,Ccdc179,one-to-one,,,,,,0.0133132328244275
CCDC18,Ccdc18,one-to-one,,,Not detected,Uncertain,glandular cells,1.11038647709924
CCDC18-AS1,,human-specific,,,,,,3.05607180534351
CCDC180,Ccdc180,one-to-one,,,,,,0.558632110687023
CCDC181,Ccdc181,one-to-one,,,Not detected,Enhanced,glandular cells,0.104725061068702
CCDC182,Ccdc182,one-to-one,,,,,,0.0073298358778626
CCDC183,Ccdc183,one-to-one,,,,,,1.57803336259542
CCDC183-AS1,,human-specific,,,,,,0.835095526717557
CCDC184,Ccdc184,one-to-one,,,,,,0.165467847328244
CCDC185,Ccdc185,one-to-one,,,,,,0.0107322595419847
CCDC186,Ccdc186,one-to-one,,,High,Approved,glandular cells,2.54174911450382
CCDC187,Ccdc187,one-to-one,,,,,,0.0563056335877863
CCDC188,Ccdc188,one-to-one,,,,,,0.257029893129771
CCDC190,Ccdc190,one-to-one,,,,,,0.00538130152671756
CCDC191,Ccdc191,one-to-one,,,Low,Approved,glandular cells,1.44210426717557
CCDC192,Ccdc192,one-to-one,,,,,,0.0591109427480916
CCDC194,Ccdc194,one-to-one,,,,,,0.41420234351145
CCDC195,,human-specific,,,,,,0.00147667557251908
CCDC196,Ccdc196,one-to-one,,,,,,0.739031393129771
CCDC197,,human-specific,,,,,,0.0210823664122137
CCDC198,Ccdc198,one-to-one,,,,,,19.035677519084
CCDC200,Ccdc200,one-to-one,,,,,,0.348053736641221
CCDC201,Ccdc201,one-to-one,,,,,,0.023472179389313
CCDC22,Ccdc22,one-to-one,,,Not detected,Uncertain,glandular cells,9.51373080152672
CCDC24,Ccdc24,one-to-one,,,,,,3.31102958778626
CCDC25,Ccdc25,one-to-one,,,Medium,Approved,glandular cells,13.637639351145
CCDC26,,human-specific,,,,,,0.00404325572519084
CCDC27,Ccdc27,one-to-one,,,,,,0.00772329389312977
CCDC28A,Ccdc28a,one-to-one,,,Medium,Approved,glandular cells,28.836463740458
CCDC28A-AS1,,human-specific,,,,,,0.364979469465649
CCDC28B,Ccdc28b,one-to-one,,,Medium,Uncertain,glandular cells,1.26742291603053
CCDC3,Ccdc3,one-to-one,Secreted to blood,No annotated function,,,,11.043880259542
CCDC30,Ccdc30,one-to-one,,,Medium,Approved,glandular cells,0.183898194656489
CCDC32,Ccdc32,one-to-one,,,High,Uncertain,glandular cells,1.33765091984733
CCDC33,Ccdc33,one-to-one,,,,,,0.00528832442748092
CCDC34,Ccdc34,one-to-one,,,,,,1.30885846946565
CCDC38,Ccdc38,one-to-one,,,,,,0.917480248091603
CCDC39,Ccdc39,one-to-one,,,Not detected,Enhanced,glandular cells,0.565427729007634
CCDC39-AS1,,human-specific,,,,,,0.00747540076335878
CCDC40,Ccdc40,one-to-one,,,Not detected,Enhanced,glandular cells,0.816112961832061
CCDC42,Ccdc42,one-to-one,,,,,,0.0703124351145038
CCDC43,Ccdc43,one-to-one,,,Medium,Enhanced,glandular cells,3.84547998854962
CCDC47,Ccdc47,one-to-one,,,High,Approved,glandular cells,30.6757859923664
CCDC50,Ccdc50,one-to-one,,,Not detected,Approved,glandular cells,16.8592220992366
CCDC51,Ccdc51,one-to-one,,,Medium,Supported,glandular cells,6.14971286259542
CCDC54,Ccdc54,one-to-one,,,,,,0.0641778778625954
CCDC57,Ccdc57,one-to-one,,,High,Approved,glandular cells,4.55226236641221
CCDC59,Ccdc59,one-to-one,,,Low,Approved,glandular cells,9.08219610687023
CCDC6,Ccdc6,one-to-one,,,Medium,Enhanced,glandular cells,6.72402492366412
CCDC60,Ccdc60,one-to-one,,,,,,0.0049818893129771
CCDC61,Ccdc61,one-to-one,,,Not detected,Uncertain,glandular cells,6.17069255725191
CCDC62,Ccdc62,one-to-one,,,Not detected,Approved,glandular cells,0.0862850763358779
CCDC63,Ccdc63,one-to-one,,,,,,0.00983869083969466
CCDC65,Ccdc65,one-to-one,,,,,,0.639297374045802
CCDC66,Ccdc66,one-to-one,,,Medium,Approved,glandular cells,2.61156092748092
CCDC68,Ccdc68,one-to-one,,,Medium,Supported,glandular cells,4.00726900381679
CCDC69,Ccdc69,one-to-one,,,Medium,Uncertain,glandular cells,23.9437265267176
CCDC7,Ccdc7a | Ccdc7b,one-to-many (human-to-mouse),,,,,,0.460112748091603
CCDC70,Ccdc70,one-to-one,,,Not detected,Enhanced,glandular cells,0.0404994847328244
CCDC71,Ccdc71,one-to-one,,,Not detected,Uncertain,glandular cells,9.12336900763359
CCDC71L,Ccdc71l,one-to-one,,,Medium,Approved,glandular cells,11.043351870229
CCDC73,Ccdc73,one-to-one,,,,,,0.128363251908397
CCDC74A,Ccdc74a,one-to-many (mouse-to-human),,,,,,0.617293400763359
CCDC74B,Ccdc74a,one-to-many (mouse-to-human),,,,,,0.105639446564886
CCDC77,Ccdc77,one-to-one,,,Low,Approved,glandular cells,1.75180366793893
CCDC78,Ccdc78,one-to-one,,,,,,0.427060645038168
CCDC8,Ccdc8,one-to-one,,,High,Uncertain,glandular cells,0.591199236641221
CCDC80,Ccdc80,one-to-one,Secreted to extracellular matrix,No annotated function,Not detected,Approved,glandular cells,1.1508515610687
CCDC81,Ccdc81,one-to-one,,,,,,0.26149170610687
CCDC82,Ccdc82,one-to-one,,,Not detected,Uncertain,glandular cells,2.30711270229008
CCDC83,Ccdc83,one-to-one,,,,,,0.00848306488549618
CCDC85A,Ccdc85a,one-to-one,,,Medium,Uncertain,glandular cells,0.100882370229008
CCDC85B,Ccdc85b,one-to-one,,,High,Uncertain,glandular cells,25.9760984732824
CCDC85C,Ccdc85c,one-to-one,,,Not detected,Uncertain,glandular cells,2.78775525572519
CCDC86,Ccdc86,one-to-one,,,Low,Enhanced,glandular cells,8.19140675572519
CCDC87,Ccdc87,one-to-one,,,,,,0.177616950381679
CCDC88A,Ccdc88a,one-to-one,,,Not detected,Enhanced,glandular cells,1.48011997328244
CCDC88B,Ccdc88b,one-to-one,,,High,Approved,glandular cells,2.6459307519084
CCDC88C,Ccdc88c,one-to-one,,,Medium,Approved,glandular cells,1.86441383206107
CCDC88C-DT,,human-specific,,,,,,0.0476570572519084
CCDC89,Ccdc89,one-to-one,,,Not detected,Enhanced,glandular cells,0.132275767175573
CCDC9,Ccdc9,one-to-one,,,Low,Enhanced,glandular cells,11.7932526335878
CCDC90B,Ccdc90b,one-to-one,,,Medium,Supported,glandular cells,6.82463717557252
CCDC90B-AS1,,human-specific,,,,,,0.12447108778626
CCDC91,Ccdc91,one-to-one,,,Medium,Approved,glandular cells,2.81604787022901
CCDC92,Ccdc92,one-to-one,,,Low,Approved,glandular cells,7.34104778625954
CCDC92B,Ccdc92b,one-to-one,,,,,,0.0238780458015267
CCDC93,Ccdc93,one-to-one,,,Medium,Approved,glandular cells,6.46545759541985
CCDC97,Ccdc97,one-to-one,,,Medium,Enhanced,glandular cells,7.25793332061069
CCDC9B,Ccdc9b,one-to-one,,,Low,Approved,glandular cells,3.48204860687023
CCER1,Ccer1,one-to-one,,,,,,0.0120528129770992
CCER2,Ccer2,one-to-one,Secreted - unknown location,No annotated function,,,,1.78390864885496
CCHCR1,Cchcr1,one-to-one,,,,,,6.00310458015267
CCIN,Ccin,one-to-one,,,,,,0.0257379541984733
CCK,Cck,one-to-one,Secreted to blood,Hormone,Not detected,Enhanced,glandular cells,0.336536351145038
CCKAR,Cckar,one-to-one,,,,,,0.00207638167938931
CCKBR,Cckbr,one-to-one,,,,,,0.0169684427480916
CCL1,Ccl1,one-to-one,Secreted to blood,Chemokine,,,,0.00510462977099237
CCL11,Ccl11,one-to-one,Secreted to blood,Chemokine,,,,0.431572335877863
CCL13,Ccl12 | Ccl2,many-to-many,Secreted to blood,Chemokine,,,,0.166422797709924
CCL14,,human-specific,,,,,,18.0825844274809
CCL15,Ccl6 | Ccl9,many-to-many,Secreted to blood,Chemokine,,,,21.2285255725191
CCL16,,human-specific,,,,,,59.0198870992366
CCL17,Ccl17,one-to-one,Secreted to blood,Chemokine,Low,Uncertain,glandular cells,0.222389015267176
CCL18,Ccl3,one-to-many (mouse-to-human),Secreted to blood,Chemokine,,,,0.838115232824428
CCL19,Ccl19 | Ccl19-ps1 | Ccl19-ps3 | Ccl19-ps4 | Ccl19-ps5 | Ccl19-ps6,one-to-many (human-to-mouse),Secreted to blood,Chemokine,Not detected,Enhanced,glandular cells,25.9038720572519
CCL2,Ccl12 | Ccl2,many-to-many,Secreted to blood,Chemokine,Not detected,Approved,glandular cells,17.097486110687
CCL20,Ccl20,one-to-one,Secreted to blood,Chemokine,,,,11.3573204503817
CCL21,Ccl21a | Ccl21b | Ccl21d | Ccl21e | Ccl21f,one-to-many (human-to-mouse),Secreted to blood,Chemokine,Not detected,Enhanced,glandular cells,41.2560428244275
CCL22,Ccl22,one-to-one,Secreted to blood,Chemokine,,,,0.0947622213740458
CCL23,Ccl6 | Ccl9,many-to-many,Secreted to blood,Chemokine,,,,3.9935850648855
CCL24,Ccl24,one-to-one,Secreted to blood,Chemokine,,,,0.554633763358779
CCL25,Ccl25,one-to-one,Secreted to blood,Chemokine,Not detected,Approved,glandular cells,0.097760572519084
CCL26,Ccl26,one-to-one,Secreted to blood,Chemokine,,,,0.238321148854962
CCL27,Ccl27a | Ccl27al | Ccl27b,one-to-many (human-to-mouse),Secreted to blood,Chemokine,Not detected,Enhanced,glandular cells,0.386013591603053
CCL28,Ccl28,one-to-one,Secreted to blood,Chemokine,Low,Supported,glandular cells,1.01400788931298
CCL3,Ccl3,one-to-many (mouse-to-human),Secreted to blood,Chemokine,,,,7.53078089312977
CCL3-AS1,,human-specific,,,,,,1.17685530916031
CCL3L3,Ccl3,one-to-many (mouse-to-human),,,,,,1.32534412977099
CCL4,Ccl4,one-to-many (mouse-to-human),Secreted to blood,Chemokine,Not detected,Approved,glandular cells,9.04397015267176
CCL4L2,Ccl4,one-to-many (mouse-to-human),Secreted to blood,Chemokine,,,,1.38890569083969
CCL5,Ccl5,one-to-one,Secreted to blood,Chemokine,Not detected,Enhanced,glandular cells,8.38603195801527
CCL7,Ccl7,one-to-one,Secreted to blood,Chemokine,,,,0.0952310916030534
CCL8,Ccl8,one-to-one,Secreted to blood,Chemokine,,,,0.28713858778626
CCM2,Ccm2,one-to-one,,,Low,Supported,glandular cells,25.3866993129771
CCM2L,Ccm2l,one-to-one,,,,,,1.01269208778626
CCN1,Ccn1,one-to-one,Secreted to extracellular matrix,Cell adhesion,Medium,Uncertain,glandular cells,140.858188053435
CCN2,Ccn2,one-to-one,Secreted in other tissues,Cell adhesion,Not detected,Approved,glandular cells,59.9734629770993
CCN3,Ccn3,one-to-one,Secreted to blood,Growth factor,Not detected,Enhanced,glandular cells,0.952033538167939
CCN4,Ccn4,one-to-one,Secreted to extracellular matrix,Cell adhesion,Medium,Uncertain,glandular cells,2.06122583587786
CCN5,Ccn5,one-to-one,Secreted to extracellular matrix,Cell adhesion,Not detected,Approved,glandular cells,1.40250789312977
CCN6,Ccn6,one-to-one,Secreted to extracellular matrix,Growth factor,,,,0.115127687022901
CCNA1,Ccna1,one-to-one,,,Not detected,Enhanced,glandular cells,0.0941322366412214
CCNA2,Ccna2,one-to-one,,,Medium,Enhanced,glandular cells,1.62210935114504
CCNB1,Ccnb1 | Ccnb1-ps,one-to-many (human-to-mouse),,,Medium,Enhanced,glandular cells,2.04961075572519
CCNB1IP1,Ccnb1ip1,one-to-one,,,,,,15.4237304961832
CCNB2,Ccnb2,one-to-one,,,Not detected,Enhanced,glandular cells,0.800270927480916
CCNB3,Ccnb3,one-to-one,,,,,,0.200014423664122
CCNC,Ccnc,one-to-one,,,Medium,Uncertain,glandular cells,20.9032890076336
CCND1,Ccnd1,one-to-one,,,Low,Supported,glandular cells,37.1195196564886
CCND2,Ccnd2,one-to-one,,,Not detected,Approved,glandular cells,1.37027595801527
CCND2-AS1,,human-specific,,,,,,0.0347472213740458
CCND3,Ccnd3,one-to-one,,,Not detected,Approved,glandular cells,6.47427984732824
CCNDBP1,Ccndbp1,one-to-one,,,High,Supported,glandular cells,9.12667244274809
CCNE1,Ccne1,one-to-one,,,Not detected,Approved,glandular cells,0.63702527480916
CCNE2,Ccne2,one-to-one,,,Not detected,Enhanced,glandular cells,0.489822870229008
CCNF,Ccnf,one-to-one,,,Not detected,Enhanced,glandular cells,0.972751908396947
CCNG1,Ccng1,one-to-one,,,High,Supported,glandular cells,36.3148333206107
CCNG2,Ccng2,one-to-one,,,Low,Approved,glandular cells,2.06575783206107
CCNH,Ccnh,one-to-one,,,Not detected,Approved,glandular cells,8.93220664122137
CCNI,Ccni,one-to-one,,,Low,Uncertain,glandular cells,34.6713728625954
CCNI2,,human-specific,,,,,,0.0766491679389313
CCNJ,Ccnj,one-to-one,,,Not detected,Approved,glandular cells,1.35426554580153
CCNJL,Ccnjl,one-to-one,,,Low,Approved,glandular cells,0.188231595419847
CCNK,Ccnk,one-to-one,,,Low,Supported,glandular cells,2.72311316412214
CCNL1,Ccnl1,one-to-one,,,,,,61.1515400763359
CCNL2,Ccnl2,one-to-one,,,Medium,Supported,glandular cells,110.234925572519
CCNO,Ccno,one-to-one,,,,,,0.501646770992366
CCNO-DT,,human-specific,,,,,,0.0860059045801527
CCNP,,human-specific,,,,,,3.64244911450382
CCNQ,Ccnq,one-to-one,,,Not detected,Uncertain,glandular cells,9.52181396946565
CCNT1,Ccnt1,one-to-one,,,High,Supported,glandular cells,6.15271713740458
CCNT2,Ccnt2,one-to-one,,,High,Supported,glandular cells,9.19693717557252
CCNT2-AS1,,human-specific,,,,,,0.506949576335878
CCNY,Ccny,one-to-one,,,Medium,Approved,glandular cells,15.3301053435115
CCNY-AS1,,human-specific,,,,,,1.20425082442748
CCNYL1,Ccnyl1,one-to-one,,,Medium,Approved,glandular cells,6.45707866412214
CCNYL2,,human-specific,,,,,,0.00511232061068702
CCNYL3,,human-specific,,,,,,0.00032575572519084
CCNYL4,,human-specific,,,,,,0.00281689694656489
CCNYL6,,human-specific,,,,,,0.0225433244274809
CCP110,Ccp110,one-to-one,,,Medium,Approved,glandular cells,2.10711711068702
CCPG1,Ccpg1,one-to-one,,,Medium,Approved,glandular cells,14.4042756870229
CCR1,Ccr1 | Ccr1l1,one-to-many (human-to-mouse),,,,,,1.79055065267176
CCR10,Ccr10,one-to-one,,,Low,Uncertain,glandular cells,0.239793671755725
CCR2,Ccr2,one-to-one,,,Low,Approved,glandular cells,0.557110194656489
CCR3,Ccr3,one-to-one,,,Not detected,Uncertain,glandular cells,0.0423990496183206
CCR4,Ccr4,one-to-one,,,Low,Approved,glandular cells,0.152120423664122
CCR5,Ccr5,one-to-one,,,,,,0.56825434351145
CCR5AS,,human-specific,,,,,,0.0866933854961832
CCR6,Ccr6,one-to-one,,,Not detected,Approved,glandular cells,0.303066812977099
CCR7,Ccr7,one-to-one,,,Not detected,Enhanced,glandular cells,1.28511319083969
CCR8,Ccr8,one-to-one,,,Not detected,Enhanced,glandular cells,0.0161259122137405
CCR9,Ccr9,one-to-one,,,Not detected,Uncertain,glandular cells,0.0658179351145038
CCRL2,Ccrl2,one-to-one,,,Low,Approved,glandular cells,0.413344358778626
CCS,Ccs,one-to-one,,,High,Approved,glandular cells,58.3417202290076
CCSAP,Ccsap,one-to-one,,,Not detected,Enhanced,glandular cells,1.2579549389313
CCSER1,Ccser1,one-to-one,,,Not detected,Uncertain,glandular cells,0.0341815534351145
CCSER2,Ccser2,one-to-one,,,Medium,Approved,glandular cells,4.2423428778626
CCT2,Cct2,one-to-one,,,Low,Enhanced,glandular cells,36.061285
CCT3,Cct3,one-to-one,,,Medium,Approved,glandular cells,61.4494633969466
CCT4,Cct4,one-to-one,,,Not detected,Supported,glandular cells,35.67204
CCT5,Cct5,one-to-one,,,Low,Enhanced,glandular cells,33.2590653435115
CCT6A,Cct6a,one-to-one,,,Medium,Supported,glandular cells,42.2254810305344
CCT6B,Cct6b,one-to-one,,,Low,Uncertain,glandular cells,1.86789321755725
CCT6P1,,human-specific,,,,,,3.18709154198473
CCT6P3,,human-specific,,,,,,2.32363932824428
CCT7,Cct7,one-to-one,,,High,Approved,glandular cells,50.6036564503817
CCT8,Cct8,one-to-one,,,Low,Enhanced,glandular cells,38.0216727480916
CCT8L2,Cct8l1,one-to-many (mouse-to-human),,,,,,0.00627777480916031
CCZ1,Ccz1,one-to-many (mouse-to-human),,,Medium,Uncertain,glandular cells,3.94905315267176
CCZ1B,Ccz1,one-to-many (mouse-to-human),,,Medium,Uncertain,glandular cells,2.58866134732824
CD101,Cd101,one-to-one,,,Low,Approved,glandular cells,0.269504580152672
CD109,Cd109,one-to-one,,,Not detected,Enhanced,glandular cells,0.345400019083969
CD14,Cd14,one-to-one,Secreted to blood,Immunity,Low,Enhanced,glandular cells,255.874525572519
CD151,Cd151,one-to-one,,,Medium,Supported,glandular cells,59.850015648855
CD160,Cd160,one-to-one,Secreted to blood,Receptor,,,,0.556437198473283
CD163,Cd163,one-to-one,Secreted to blood,Acute phase,Not detected,Enhanced,glandular cells,16.0285392671756
CD163L1,,human-specific,,,,,,0.427900164122137
CD164,Cd164,one-to-one,Intracellular and membrane,Cell adhesion,Medium,Approved,glandular cells,85.6067994274809
CD164L2,Cd164l2,one-to-one,,,High,Enhanced,glandular cells,0.0490286412213741
CD177,Cd177,one-to-one,Intracellular and membrane,,Not detected,Enhanced,glandular cells,1.70779320992366
CD180,Cd180,one-to-one,,,Not detected,Enhanced,glandular cells,0.353970538167939
CD19,Cd19,one-to-one,,,Not detected,Enhanced,glandular cells,0.429234755725191
CD1A,,human-specific,,,,,,0.0238676870229008
CD1B,,human-specific,,,,,,0.0281935419847328
CD1C,,human-specific,,,,,,0.210268297709924
CD1D,Cd1d1 | Cd1d2,one-to-many (human-to-mouse),,,Not detected,Enhanced,glandular cells,7.29724904580153
CD1E,,human-specific,,,,,,0.0994419503816794
CD2,Cd2,one-to-one,,,Not detected,Enhanced,glandular cells,1.9501705648855
CD200,Cd200,one-to-one,,,Low,Approved,glandular cells,0.467405988549618
CD200R1,Cd200r1 | Cd200r1l | Cd200r2 | Cd200r3 | Cd200r4,many-to-many,Intracellular and membrane,Receptor,,,,0.333166473282443
CD200R1L,Cd200r1 | Cd200r1l | Cd200r2 | Cd200r3 | Cd200r4,many-to-many,,,,,,0.000854076335877863
CD200R1L-AS1,,human-specific,,,,,,0.00116858015267176
CD207,Cd207,one-to-one,,,Not detected,Enhanced,glandular cells,0.0652664236641221
CD209,Cd209a | Cd209b | Cd209c | Cd209d | Cd209e,many-to-many,Intracellular and membrane,Receptor,Not detected,Supported,glandular cells,0.992638435114504
CD22,Cd22,one-to-one,,,Not detected,Enhanced,glandular cells,0.72707377480916
CD226,Cd226,one-to-one,,,Not detected,Supported,glandular cells,0.281416194656489
CD24,Cd24a,one-to-one,Intracellular and membrane,No annotated function,Medium,Approved,glandular cells,14.4835198091603
CD244,Cd244a,one-to-one,,,,,,1.24757157251908
CD247,Cd247,one-to-one,,,Not detected,Enhanced,glandular cells,2.1188179389313
CD248,Cd248,one-to-one,,,Not detected,Enhanced,glandular cells,2.83068226717557
CD27,Cd27,one-to-one,,,Not detected,Enhanced,glandular cells,1.15661133969466
CD27-AS1,,human-specific,,,,,,8.52388
CD274,Cd274,one-to-one,Secreted - unknown location,Receptor,Not detected,Enhanced,glandular cells,1.90679174045802
CD276,Cd276,one-to-one,,,Low,Enhanced,glandular cells,14.4204206870229
CD28,Cd28,one-to-one,,,Not detected,Enhanced,glandular cells,0.398092175572519
CD2AP,Cd2ap,one-to-one,,,Medium,Enhanced,glandular cells,8.34285435114504
CD2AP-DT,,human-specific,,,,,,1.66499908778626
CD2BP2,Cd2bp2,one-to-one,,,Medium,Enhanced,glandular cells,16.342175
CD2BP2-DT,,human-specific,,,,,,1.63055170610687
CD300A,Cd300a,one-to-one,Intracellular and membrane,Receptor,Low,Approved,glandular cells,4.46369744274809
CD300C,Cd300c | Cd300c2,one-to-many (human-to-mouse),,,Not detected,Approved,glandular cells,0.585435721374046
CD300E,Cd300e,one-to-one,,,,,,1.10368058396947
CD300H,,human-specific,,,,,,0.143047923664122
CD300LB,Cd300lb,one-to-one,,,,,,0.208241729007634
CD300LD,Cd300ld | Cd300ld2 | Cd300ld3 | Cd300ld4 | Cd300ld5,one-to-many (human-to-mouse),,,,,,0.00748108015267176
CD300LD-AS1,,human-specific,,,,,,0.00352836641221374
CD300LF,Cd300lf,one-to-one,,,Not detected,Supported,glandular cells,0.68403615648855
CD300LG,Cd300lg,one-to-one,,,,,,0.162652152671756
CD302,Cd302,one-to-one,,,,,,50.4487653053435
CD320,Cd320,one-to-one,,,Not detected,Approved,glandular cells,11.7752480916031
CD33,Cd33,one-to-many (mouse-to-human),,,Medium,Enhanced,glandular cells,1.36577244656489
CD34,Cd34,one-to-one,,,Not detected,Enhanced,glandular cells,1.15893363740458
CD36,Cd36,one-to-one,,,Not detected,Enhanced,glandular cells,4.08321779007634
CD37,Cd37,one-to-one,,,Not detected,Enhanced,glandular cells,4.33620542366412
CD38,Cd38,one-to-one,,,Not detected,Enhanced,glandular cells,2.06695358015267
CD3D,Cd3d,one-to-one,,,Not detected,Enhanced,glandular cells,1.75431079389313
CD3E,Cd3e,one-to-one,,,Not detected,Enhanced,glandular cells,3.69794599236641
CD3G,Cd3g,one-to-one,,,Not detected,Enhanced,glandular cells,0.23929463740458
CD4,Cd4,one-to-one,,,Not detected,Enhanced,glandular cells,31.4918711068702
CD40,Cd40,one-to-one,Secreted to blood,Receptor,Not detected,Enhanced,glandular cells,8.18478553435114
CD40LG,Cd40lg,one-to-one,Secreted to blood,Cytokine,Not detected,Enhanced,glandular cells,0.281827599236641
CD44,Cd44,one-to-one,Secreted to blood,Receptor,High,Enhanced,glandular cells,3.60786555725191
CD44-AS1,,human-specific,,,,,,0.233719553435115
CD46,Cd46,one-to-one,,,Medium,Enhanced,glandular cells,36.5782413740458
CD47,Cd47,one-to-one,,,Medium,Approved,glandular cells,7.47035236641221
CD48,Cd48,one-to-one,Secreted to blood,No annotated function,Not detected,Enhanced,glandular cells,1.24970269083969
CD5,Cd5,one-to-one,,,Not detected,Enhanced,glandular cells,0.546121442748092
CD52,Cd52,one-to-one,,,,,,4.39752729389313
CD53,Cd53,one-to-one,,,Medium,Enhanced,glandular cells,9.23115782442748
CD55,Cd55 | Cd55b,one-to-many (human-to-mouse),Secreted to blood,Complement pathway,Medium,Enhanced,glandular cells,6.92012968320611
CD58,,human-specific,,,,,,3.77223546946565
CD59,Cd59a | Cd59b,one-to-many (human-to-mouse),Intracellular and membrane,No annotated function,Medium,Supported,glandular cells,27.7816246183206
CD5L,Cd5l,one-to-one,Secreted to blood,Immunity,Not detected,Enhanced,glandular cells,7.13491155725191
