Geneid,mouse_gene,ortholog_type,Secretome location,Secretome function,Level,Reliability,Cell type,Mean_TPM
TUSC7,,human-specific,,,,,,0.00142887404580153
MIR4447,,human-specific,,,,,,0
LINC00901,,human-specific,,,,,,0.0012455572519084
LINC02024,,human-specific,,,,,,0.0015570534351145
IGSF11,Igsf11,one-to-one,,,Low,Uncertain,glandular cells,0.0537496030534351
IGSF11-AS1,,human-specific,,,,,,0.00537110687022901
TEX55,Tex55,one-to-one,,,Not detected,Enhanced,glandular cells,0.012289927480916
UPK1B,Upk1b,one-to-one,,,Not detected,Enhanced,glandular cells,0.057955893129771
B4GALT4,B4galt4,one-to-one,Intracellular and membrane,Enzyme,Not detected,Approved,glandular cells,4.40494473282443
B4GALT4-AS1,,human-specific,,,,,,0.0159842557251908
ARHGAP31,Arhgap31,one-to-one,,,High,Approved,glandular cells,0.946521175572519
ARHGAP31-AS1,,human-specific,,,,,,0.055245820610687
TMEM39A,Tmem39a,one-to-one,,,Low,Approved,glandular cells,7.84525263358779
POGLUT1,Poglut1,one-to-one,Intracellular and membrane,Developmental protein,Medium,Approved,glandular cells,5.00401919847328
TIMMDC1,Timmdc1,one-to-one,,,Medium,Uncertain,glandular cells,28.906398778626
CD80,Cd80,one-to-one,Intracellular and membrane,Receptor,Not detected,Enhanced,glandular cells,0.17814891221374
ADPRH,Adprh,one-to-one,,,Low,Approved,glandular cells,1.32863713358779
PLA1A,Pla1a,one-to-one,Secreted in other tissues,Enzyme,,,,18.4195790458015
POPDC2,Popdc2,one-to-one,,,Not detected,Enhanced,glandular cells,1.37205170610687
COX17,Cox17,one-to-one,,,High,Supported,glandular cells,36.4018047328244
CFAP91,Cfap91,one-to-one,,,Not detected,Supported,glandular cells,0.659246221374046
NR1I2,Nr1i2,one-to-one,,,,,,45.3158991793893
GSK3B,Gsk3b,one-to-one,,,Medium,Approved,glandular cells,3.44610944274809
GPR156,Gpr156,one-to-one,,,,,,0.0126877099236641
LRRC58,Lrrc58,one-to-one,,,,,,4.29267794656489
FSTL1,Fstl1,one-to-one,Secreted to blood,Other,Low,Uncertain,glandular cells,12.5554632824427
NDUFB4,Ndufb4 | Ndufb4b | Ndufb4c,one-to-many (human-to-mouse),,,High,Enhanced,glandular cells,46.1169562977099
HGD,Hgd,one-to-one,,,Not detected,Enhanced,glandular cells,255.055629389313
RABL3,Rabl3,one-to-one,,,Low,Uncertain,glandular cells,4.09685377862595
GTF2E1,Gtf2e1,one-to-one,,,High,Supported,glandular cells,2.90713920992366
LINC02049,,human-specific,,,,,,0.000180587786259542
STXBP5L,Stxbp5l,one-to-one,,,,,,0.00662057633587786
MIR5682,,human-specific,,,,,,0.00345079389312977
POLQ,Polq,one-to-one,,,,,,0.158045950381679
ARGFX,,human-specific,,,,,,0.00216845419847328
FBXO40,Fbxo40,one-to-one,,,,,,0.036538179389313
HCLS1,Hcls1,one-to-one,,,Not detected,Enhanced,glandular cells,11.4716624045802
GOLGB1,Golgb1,one-to-one,,,High,Enhanced,glandular cells,14.3316207251908
IQCB1,Iqcb1,one-to-one,,,Not detected,Approved,glandular cells,6.53849809160305
EAF2,Eaf2,one-to-one,,,Not detected,Enhanced,glandular cells,1.00957793129771
SLC15A2,Slc15a2,one-to-one,,,,,,0.660008664122137
ILDR1,Ildr1,one-to-one,Intracellular and membrane,Receptor,Medium,Approved,glandular cells,0.164930522900763
CD86,Cd86,one-to-one,,,Medium,Approved,glandular cells,0.899986713740458
CASR,Casr,one-to-one,,,Not detected,Enhanced,glandular cells,0.100238812977099
CSTA,Csta1 | Csta2 | Csta3 | Cstdc3 | Cstdc4 | Cstdc5 | Cstdc6 | Stfa1 | Stfa2 | Stfa2l1 | Stfa3,one-to-many (human-to-mouse),,,Not detected,Enhanced,glandular cells,8.84598904580153
MIX23,Mix23,one-to-one,,,High,Approved,glandular cells,12.9939277862595
FAM162A,Fam162a,one-to-one,,,Not detected,Approved,glandular cells,15.9232356870229
WDR5B,Wdr5b,one-to-one,,,Low,Approved,glandular cells,3.97520708778626
WDR5B-DT,,human-specific,,,,,,0.481792202290076
KPNA1,Kpna1,one-to-one,,,Medium,Supported,glandular cells,7.8094086259542
PARP9,Parp9,one-to-one,,,,,,17.5339579770992
DTX3L,Dtx3l,one-to-one,,,Low,Uncertain,glandular cells,17.1906525954198
PARP15,,human-specific,,,,,,1.58935323664122
PARP14,Parp14,one-to-one,,,Medium,Supported,glandular cells,15.3403459923664
HSPBAP1,Hspbap1,one-to-one,,,Medium,Approved,glandular cells,2.02783684732824
SLC49A4,Slc49a4,one-to-one,,,,,,3.37895459923664
LINC02035,,human-specific,,,,,,1.48184350763359
SEMA5B,Sema5b,one-to-one,,,Not detected,Enhanced,glandular cells,0.300737083969466
PDIA5,Pdia5,one-to-one,Intracellular and membrane,Enzyme,Not detected,Enhanced,glandular cells,31.9064717175573
SEC22A,Sec22a,one-to-one,,,,,,3.33323152671756
ADCY5,Adcy5,one-to-one,,,,,,2.27472466412214
HACD2,Hacd2,one-to-one,,,Low,Approved,glandular cells,16.1191709923664
MYLK-AS1,,human-specific,,,,,,0.253472152671756
MYLK,Mylk,one-to-one,,,Not detected,Enhanced,glandular cells,5.87290661068702
MYLK-AS2,,human-specific,,,,,,0.0176500916030534
CCDC14,Ccdc14,one-to-one,,,Medium,Uncertain,glandular cells,6.10479622137405
ROPN1,Ropn1,one-to-many (mouse-to-human),,,Not detected,Supported,glandular cells,0.0162343702290076
KALRN,Kalrn,one-to-one,,,Low,Approved,glandular cells,1.62621989312977
MIR5002,,human-specific,,,,,,0
MIR6083,,human-specific,,,,,,0.00189408396946565
UMPS,Umps,one-to-one,,,,,,6.70444676717557
MIR544B,,human-specific,,,,,,0.00454195038167939
ITGB5,Itgb5,one-to-one,,,Low,Approved,glandular cells,32.8552846946565
MUC13,Muc13,one-to-one,Secreted to digestive system,No annotated function,Not detected,Enhanced,glandular cells,3.43261084732824
HEG1,Heg1,one-to-one,Intracellular and membrane,Developmental protein,Not detected,Approved,glandular cells,2.37149290839695
SLC12A8,Slc12a8,one-to-one,,,Low,Uncertain,glandular cells,3.59203536259542
MIR5092,,human-specific,,,,,,0
ZNF148,Zfp148,one-to-one,,,Medium,Supported,glandular cells,3.55482449236641
SNX4,Snx4,one-to-one,,,Not detected,Uncertain,glandular cells,18.9564114122137
OSBPL11,Osbpl11,one-to-one,,,,,,7.93479229007634
MIR548I1,,human-specific,,,,,,0.0195368549618321
LINC02614,,human-specific,,,,,,0.389483969465649
FAM86JP,,human-specific,,,,,,0.474904515267176
ROPN1B,Ropn1,one-to-many (mouse-to-human),,,Not detected,Supported,glandular cells,0.135287660305344
SLC41A3,Slc41a3,one-to-one,,,Low,Approved,glandular cells,6.8620970610687
ALDH1L1,Aldh1l1,one-to-one,,,Medium,Enhanced,glandular cells,103.57838519084
ALDH1L1-AS1,,human-specific,,,,,,1.75217460687023
ALDH1L1-AS2,,human-specific,,,,,,0.755481053435115
KLF15,Klf15,one-to-one,,,Low,Uncertain,glandular cells,62.0315553816794
CFAP100-DT,,human-specific,,,,,,0.0202452709923664
CFAP100,Cfap100,one-to-one,,,Not detected,Enhanced,glandular cells,0.0495838854961832
ZXDC,Zxdc,one-to-one,,,,,,15.9040601145038
UROC1,Uroc1,one-to-one,,,Not detected,Enhanced,glandular cells,77.2305063396947
CHST13,Chst13,one-to-one,Intracellular and membrane,Enzyme,,,,38.1711223282443
C3orf22,BC048671,one-to-one,,,Not detected,Enhanced,glandular cells,0.0639147900763359
TXNRD3,Txnrd3,one-to-one,,,Not detected,Uncertain,glandular cells,4.67690091603053
NUP210P1,,human-specific,,,,,,0.00223014885496183
CHCHD6,Chchd6,one-to-one,,,Medium,Approved,glandular cells,2.11289388931298
PLXNA1,Plxna1,one-to-one,,,Low,Uncertain,glandular cells,2.82268210687023
PRR20G,,human-specific,,,,,,0.00508082061068702
LINC02016,,human-specific,,,,,,0.00222676717557252
LINC01471,,human-specific,,,,,,0.00328120610687023
LINC02034,,human-specific,,,,,,0.00583892366412214
TPRA1,Tpra1,one-to-one,,,Low,Approved,glandular cells,11.0400161450382
MIR6825,,human-specific,,,,,,0.00567213358778626
MIR7976,,human-specific,,,,,,0
MCM2,Mcm2,one-to-one,,,Low,Enhanced,glandular cells,1.11367353053435
PODXL2,Podxl2,one-to-one,,,Medium,Approved,glandular cells,1.23021458396947
ABTB1,Abtb1,one-to-one,,,Medium,Uncertain,glandular cells,12.7038199618321
MGLL,Mgll,one-to-one,,,Low,Enhanced,glandular cells,30.9859045038168
KBTBD12,Kbtbd12,one-to-one,,,,,,0.0288326145038168
SEC61A1,Sec61a1,one-to-one,,,,,,159.000303053435
RUVBL1,Ruvbl1,one-to-one,,,Not detected,Enhanced,glandular cells,7.45278900763359
RUVBL1-AS1,,human-specific,,,,,,0.0202015419847328
EEFSEC,Eefsec,one-to-one,,,Low,Approved,glandular cells,16.4418446183206
DNAJB8,Dnajb8,one-to-one,,,,,,0.0119621259541985
DNAJB8-AS1,,human-specific,,,,,,0.0046563358778626
GATA2,Gata2,one-to-one,,,Low,Enhanced,glandular cells,0.763599129770992
GATA2-AS1,,human-specific,,,,,,0.225912251908397
LINC01565,,human-specific,,,,,,0.0085298320610687
RPN1,Rpn1,one-to-one,,,Medium,Enhanced,glandular cells,77.8849341221374
RAB7A,Rab7,one-to-one,,,High,Supported,glandular cells,38.4201253053435
ACAD9,Acad9,one-to-one,,,Medium,Supported,glandular cells,6.38223328244275
CFAP92,Cfap92,one-to-one,,,,,,0.118881683206107
EFCC1,Efcc1,one-to-one,,,,,,0.800533324427481
GP9,Gp9,one-to-one,,,Not detected,Enhanced,glandular cells,0.207061984732824
RAB43,Rab43,one-to-one,,,Low,Enhanced,glandular cells,10.2346445419847
ISY1,Isy1,one-to-many (mouse-to-human),,,High,Supported,glandular cells,6.96955480916031
CNBP,Cnbp,one-to-one,,,,,,111.270159541985
COPG1,Copg1,one-to-one,,,High,Supported,glandular cells,63.3698777862596
MIR6826,,human-specific,,,,,,0.104037507633588
HMCES,Hmces,one-to-one,,,High,Enhanced,glandular cells,22.4892901526718
H1-10,H1f10,one-to-one,,,Medium,Enhanced,glandular cells,61.5196549618321
H1-10-AS1,,human-specific,,,,,,0.849974408396947
RPL32P3,,human-specific,,,,,,2.54518185114504
SNORA7B,,human-specific,,,,,,0.386546969465649
EFCAB12,Efcab12,one-to-one,,,,,,2.2980301221374
IFT122,Ift122,one-to-one,,,Low,Uncertain,glandular cells,3.094244
MBD4,Mbd4,one-to-one,,,Low,Supported,glandular cells,20.1308335496183
RHO,Rho,one-to-one,,,Not detected,Enhanced,glandular cells,0.0132410076335878
H1-8,H1f8,one-to-one,,,Not detected,Enhanced,glandular cells,0.00604332442748092
PLXND1,Plxnd1,one-to-one,,,Medium,Approved,glandular cells,9.70959057251908
TMCC1,Tmcc1,one-to-one,,,High,Uncertain,glandular cells,8.04446290076336
TMCC1-DT,,human-specific,,,,,,0.264753690839695
TRH,Trh,one-to-one,Secreted in other tissues,Hormone,Not detected,Enhanced,glandular cells,0.0330992175572519
ALG1L2,Alg1,one-to-many (mouse-to-human),,,,,,0.0180341946564886
LINC02014,,human-specific,,,,,,0.0333592748091603
FAM86HP,,human-specific,,,,,,1.14269814885496
LINC02021,,human-specific,,,,,,0.16994229389313
COL6A4P2,Col6a4,one-to-many (mouse-to-human),,,,,,0.238083740458015
COL6A5,Col6a5,one-to-one,Secreted in other tissues,,,,,0.00533635877862595
COL6A6,Col6a6,one-to-one,Secreted to extracellular matrix,Cell adhesion,,,,0.334099717557252
PIK3R4,Pik3r4,one-to-one,,,Medium,Approved,glandular cells,8.11545072519084
ATP2C1,Atp2c1,one-to-one,,,Low,Supported,glandular cells,8.04097022900763
ASTE1,Aste1,one-to-one,,,Medium,Supported,glandular cells,2.56344358778626
NEK11,Nek11,one-to-one,,,Low,Approved,glandular cells,0.356709671755725
NUDT16-DT,,human-specific,,,,,,0.321167603053435
NUDT16L2P,Nudt16l2,one-to-one,,,,,,7.28068084732824
NUDT16,Nudt16,one-to-one,,,Low,Uncertain,glandular cells,17.768058740458
MRPL3,Mrpl3,one-to-one,,,Medium,Approved,glandular cells,33.4558474427481
SNORA58,,human-specific,,,,,,0.0284636259541985
CPNE4,Cpne4,one-to-one,,,Not detected,Enhanced,glandular cells,0.0102474351145038
MIR5704,,human-specific,,,,,,0
ACP3,Acp3,one-to-one,Secreted to blood,Enzyme,Not detected,Enhanced,glandular cells,0.150520625954198
DNAJC13,Dnajc13,one-to-one,,,Medium,Approved,glandular cells,5.28877032824428
ACAD11,Acad11,one-to-one,,,Not detected,Enhanced,glandular cells,75.5676606870229
ACKR4,Ackr4,one-to-one,,,,,,0.287912927480916
UBA5,Uba5,one-to-one,,,Medium,Supported,glandular cells,13.2935472900763
NPHP3,Nphp3,one-to-one,,,Medium,Uncertain,glandular cells,6.35018506870229
NPHP3-AS1,,human-specific,,,,,,0.00886839694656489
TMEM108,Tmem108,one-to-one,Intracellular and membrane,No annotated function,Low,Uncertain,glandular cells,0.0289166564885496
TMEM108-AS1,,human-specific,,,,,,0.00166140458015267
BFSP2,Bfsp2,one-to-one,,,Not detected,Enhanced,glandular cells,0.0140511450381679
BFSP2-AS1,,human-specific,,,,,,0.0107437824427481
CDV3,Cdv3 | Cdv3-ps,one-to-many (human-to-mouse),,,Medium,Enhanced,glandular cells,36.449618740458
TOPBP1,Topbp1,one-to-one,,,High,Approved,glandular cells,3.78880756870229
TF,Trf,one-to-one,Secreted to blood,Transport,Not detected,Enhanced,glandular cells,300.536757251908
SRPRB,Srprb,one-to-one,,,Medium,Approved,glandular cells,50.4117451908397
RAB6B,Rab6b,one-to-one,,,Low,Uncertain,glandular cells,0.536188083969466
C3orf36,,human-specific,,,,,,0.0793195648854962
SLCO2A1,Slco2a1,one-to-one,,,Low,Enhanced,glandular cells,2.24395257633588
LINC02000,,human-specific,,,,,,0.00240426717557252
RYK,Ryk,one-to-one,,,Not detected,Approved,glandular cells,10.7223500381679
LINC02004,,human-specific,,,,,,0.703063465648855
AMOTL2,Amotl2,one-to-one,,,,,,8.80055870229008
ANAPC13,Anapc13,one-to-one,,,,,,30.1757152671756
CEP63,Cep63,one-to-one,,,Low,Approved,glandular cells,2.54837131679389
KY,Ky,one-to-one,,,Not detected,Uncertain,glandular cells,0.0216480305343511
EPHB1,Ephb1,one-to-one,,,Not detected,Enhanced,glandular cells,1.0150045648855
PPP2R3A,Ppp2r3a,one-to-one,,,Medium,Uncertain,glandular cells,0.464276076335878
MSL2,Msl2,one-to-one,,,Not detected,Uncertain,glandular cells,7.2761843129771
PCCB,Pccb,one-to-one,,,Medium,Enhanced,glandular cells,24.7347942748092
STAG1,Stag1,one-to-one,,,Medium,Supported,glandular cells,3.32191055725191
STAG1-DT,,human-specific,,,,,,0.0152277900763359
SLC35G2,Slc35g2,one-to-one,,,Not detected,Approved,glandular cells,1.19136945801527
NCK1-DT,,human-specific,,,,,,0.337487893129771
NCK1,Nck1,one-to-one,,,Medium,Supported,glandular cells,6.32298027862596
IL20RB,Il20rb,one-to-one,,,,,,3.27323148854962
IL20RB-AS1,,human-specific,,,,,,0.0225818625954198
SOX14,Sox14,one-to-one,,,,,,0.000989179389312977
LINC01210,,human-specific,,,,,,0.00206765267175573
CLDN18,Cldn18,one-to-one,,,Not detected,Enhanced,glandular cells,0.107012129770992
DZIP1L,Dzip1l,one-to-one,,,Not detected,Approved,glandular cells,0.550339038167939
A4GNT,A4gnt,one-to-one,Intracellular and membrane,Enzyme,Not detected,Enhanced,glandular cells,0.124110145038168
DBR1,Dbr1,one-to-one,,,Medium,Supported,glandular cells,4.45603056870229
ARMC8,Armc8,one-to-one,,,Medium,Approved,glandular cells,4.84222446564886
NME9,Nme9,one-to-one,,,Not detected,Enhanced,glandular cells,0.162922320610687
MRAS,Mras,one-to-one,,,High,Approved,glandular cells,2.01885398091603
ESYT3,Esyt3,one-to-one,,,Not detected,Approved,glandular cells,0.0809787022900764
CEP70,Cep70,one-to-one,,,Low,Enhanced,glandular cells,6.1585220610687
FAIM,Faim | Faiml,one-to-many (human-to-mouse),,,Medium,Approved,glandular cells,3.06683533206107
PIK3CB,Pik3cb,one-to-one,,,Medium,Approved,glandular cells,4.66461024427481
LINC01391,,human-specific,,,,,,0.00299896564885496
FOXL2,Foxl2,one-to-one,,,Not detected,Enhanced,glandular cells,0.0194804427480916
FOXL2NB,,human-specific,,,,,,0.0184354503816794
PRR23A,Prr23a1 | Prr23a2 | Prr23a3 | Prr23a4,many-to-many,,,,,,0.00136758778625954
MRPS22,Mrps22,one-to-one,,,Medium,Enhanced,glandular cells,4.82945122137405
PRR23B,Prr23a1 | Prr23a2 | Prr23a3 | Prr23a4,many-to-many,,,,,,0.00114053053435115
PRR23C,Prr23a1 | Prr23a2 | Prr23a3 | Prr23a4,many-to-many,,,,,,0.000877160305343512
BPESC1,,human-specific,,,,,,0.000765900763358779
PISRT1,,human-specific,,,,,,0.00114115267175573
COPB2,Copb2,one-to-one,,,Medium,Approved,glandular cells,17.4654912977099
COPB2-DT,,human-specific,,,,,,0.276724282442748
RBP2,Rbp2,one-to-one,,,Not detected,Enhanced,glandular cells,0.0563442480916031
RBP1,Rbp1,one-to-one,,,Not detected,Enhanced,glandular cells,15.5595473664122
NMNAT3,Nmnat3,one-to-one,,,High,Approved,glandular cells,0.497541328244275
CLSTN2,Clstn2,one-to-one,,,Not detected,Approved,glandular cells,0.546820847328244
CLSTN2-AS1,,human-specific,,,,,,0.00314822519083969
TRIM42,Trim42,one-to-one,,,,,,0.00391046946564886
SLC25A36,Slc25a36,one-to-one,,,Low,Approved,glandular cells,1.25541591984733
SPSB4,Spsb4,one-to-one,,,,,,0.137755965648855
PXYLP1,Pxylp1,one-to-one,Intracellular and membrane,Enzyme,Medium,Uncertain,glandular cells,0.640961053435114
ZBTB38,Zbtb38,one-to-one,,,,,,4.3022040610687
RASA2,Rasa2,one-to-one,,,Not detected,Approved,glandular cells,3.30864953053435
RASA2-IT1,,human-specific,,,,,,0.0098877786259542
RNF7,Rnf7 | Rnf7l,one-to-many (human-to-mouse),,,Not detected,Approved,glandular cells,18.3731760305344
GRK7,,human-specific,,,,,,0.0181362022900763
ATP1B3,Atp1b3,one-to-one,,,Low,Enhanced,glandular cells,10.0451451526718
TFDP2,Tfdp2,one-to-one,,,High,Supported,glandular cells,3.02108025572519
GK5,Gk5,one-to-one,,,Low,Approved,glandular cells,1.56389658396947
XRN1,Xrn1,one-to-one,,,Medium,Approved,glandular cells,6.68569679389313
ATR,Atr,one-to-one,,,,,,4.79073165267176
PLS1,Pls1,one-to-one,,,Medium,Enhanced,glandular cells,5.03732921755725
PLS1-AS1,,human-specific,,,,,,0.00615743511450382
TRPC1,Trpc1,one-to-one,,,Medium,Supported,glandular cells,0.466198561068702
PCOLCE2,Pcolce2,one-to-one,Secreted to extracellular matrix,Other,High,Uncertain,glandular cells,4.7003408778626
PAQR9,Paqr9,one-to-one,,,,,,4.81846687022901
PAQR9-AS1,,human-specific,,,,,,1.4018036259542
U2SURP,U2surp,one-to-one,,,High,Enhanced,glandular cells,10.8101974045802
CHST2,Chst2,one-to-one,,,,,,1.27051022519084
SLC9A9,Slc9a9,one-to-one,,,Not detected,Approved,glandular cells,1.45411628244275
SLC9A9-AS1,,human-specific,,,,,,0.00426266030534351
DIPK2A,Dipk2a,one-to-one,Secreted in other tissues,No annotated function,Medium,Approved,glandular cells,5.7473676221374
LNCSRLR,,human-specific,,,,,,0.455414687022901
PLOD2,Plod2,one-to-one,Intracellular and membrane,Enzyme,Low,Approved,glandular cells,34.3090701145038
PLSCR4,Plscr4,one-to-one,,,Low,Uncertain,glandular cells,18.1215429770992
PLSCR2,Plscr1 | Plscr2,many-to-many,,,,,,0.0439357022900763
PLSCR1,Plscr1 | Plscr2,many-to-many,,,Not detected,Approved,glandular cells,17.597927351145
PLSCR5,Plscr5,one-to-one,,,,,,0.00441420610687023
PLSCR5-AS1,,human-specific,,,,,,0
LINC02010,,human-specific,,,,,,0.000887465648854962
ZIC4,Zic4,one-to-one,,,Not detected,Uncertain,glandular cells,0.260432954198473
ZIC1,Zic1,one-to-one,,,Not detected,Supported,glandular cells,2.40862909541985
LINC02032,,human-specific,,,,,,0.00190756106870229
LINC02045,,human-specific,,,,,,0.0011025534351145
LINC02046,,human-specific,,,,,,0.00140480534351145
AGTR1,Agtr1a | Agtr1b,one-to-many (human-to-mouse),,,Not detected,Enhanced,glandular cells,29.7191504580153
CPB1,Cpb1,one-to-one,Secreted to digestive system,Enzyme,Not detected,Enhanced,glandular cells,2.27511801145038
CPA3,Cpa3,one-to-one,Secreted to blood,Enzyme,Not detected,Enhanced,glandular cells,2.00119921755725
GYG1,Gyg1,one-to-one,,,Low,Supported,glandular cells,4.84804524045802
HLTF,Hltf,one-to-one,,,Not detected,Uncertain,glandular cells,2.42562835496183
HLTF-AS1,,human-specific,,,,,,0.000690690839694657
HPS3,Hps3,one-to-one,,,High,Approved,glandular cells,2.8720665648855
CP,Cp,one-to-one,Secreted to blood,Enzyme,Not detected,Supported,glandular cells,373.918930152672
TM4SF18,,human-specific,,,,,,1.25306613740458
TM4SF1,Tm4sf1,one-to-one,,,Not detected,Uncertain,glandular cells,18.3560763740458
TM4SF1-AS1,,human-specific,,,,,,0.120165614503817
TM4SF4,Tm4sf4,one-to-one,,,Not detected,Enhanced,glandular cells,141.46939389313
WWTR1,Wwtr1,one-to-one,,,High,Enhanced,glandular cells,4.49377660305344
WWTR1-IT1,,human-specific,,,,,,0.0719251297709924
WWTR1-AS1,,human-specific,,,,,,0.106576492366412
COMMD2,Commd2,one-to-one,,,Medium,Uncertain,glandular cells,4.55689744656489
ANKUB1,Ankub1,one-to-one,,,,,,0.0126800763358779
RNF13,Rnf13,one-to-one,,,Low,Approved,glandular cells,19.1600713358779
PFN2,Pfn2,one-to-one,,,Not detected,Enhanced,glandular cells,6.51166691603053
LINC01998,,human-specific,,,,,,0.00191335496183206
LINC01213,,human-specific,,,,,,0.0207324694656489
LINC01214,,human-specific,,,,,,0.152243940839695
TSC22D2,Tsc22d2,one-to-one,,,Low,Approved,glandular cells,5.79659111068702
SERP1,Serp1,one-to-one,,,Low,Approved,glandular cells,58.3977190458015
EIF2A,Eif2a,one-to-one,,,Medium,Approved,glandular cells,20.1762216030534
SELENOT,Selenot,one-to-one,,,Medium,Approved,glandular cells,22.5722794656489
ERICH6,Erich6,one-to-one,,,Not detected,Enhanced,glandular cells,0.0263906259541985
ERICH6-AS1,,human-specific,,,,,,0.159916805343511
SIAH2,Siah2,one-to-one,,,Low,Approved,glandular cells,39.3804515267176
SIAH2-AS1,,human-specific,,,,,,0.129208183206107
CLRN1-AS1,,human-specific,,,,,,0.349223477099237
MINDY4B,Mindy4b-ps,one-to-one,,,,,,0.00241611450381679
CLRN1,Clrn1,one-to-one,,,,,,0.00439092748091603
MED12L,Med12l,one-to-one,,,Not detected,Uncertain,glandular cells,0.0348785610687023
GPR171,Gpr171,one-to-one,,,Not detected,Supported,glandular cells,0.644590305343511
P2RY14,P2ry14,one-to-one,,,Medium,Uncertain,glandular cells,0.0683410877862595
GPR87,Gpr87,one-to-one,,,,,,0.0321468091603053
P2RY13,P2ry13,one-to-one,,,Not detected,Enhanced,glandular cells,1.09513042748092
P2RY12,P2ry12,one-to-one,,,Not detected,Enhanced,glandular cells,0.18290977480916
IGSF10,Igsf10,one-to-one,Secreted - unknown location,Developmental protein,,,,0.218028091603053
MIR5186,,human-specific,,,,,,0.000976396946564885
LINC02066,,human-specific,,,,,,0.000755912213740458
AADACL2,Aadacl2,one-to-one,Secreted in other tissues,Enzyme,,,,0.00644012213740458
AADACL2-AS1,,human-specific,,,,,,0.00375496946564886
AADACP1,,human-specific,,,,,,1.62711658396947
AADAC,Aadac,one-to-one,,,Not detected,Approved,glandular cells,142.182872862595
SUCNR1,Sucnr1,one-to-one,,,,,,1.16539585496183
MBNL1,Mbnl1,one-to-one,,,Medium,Enhanced,glandular cells,13.8738807633588
MBNL1-AS1,,human-specific,,,,,,0.144142515267176
TMEM14EP,,human-specific,,,,,,0.122170160305344
P2RY1,P2ry1,one-to-one,,,Low,Enhanced,glandular cells,0.732008606870229
RAP2B,Rap2b,one-to-one,,,,,,2.85019117557252
LINC02006,,human-specific,,,,,,0.0280673893129771
LINC02877,,human-specific,,,,,,0.00456700381679389
ARHGEF26-AS1,,human-specific,,,,,,0.21610522519084
ARHGEF26,Arhgef26,one-to-one,,,Not detected,Approved,glandular cells,15.7702030916031
DHX36,Dhx36,one-to-one,,,Medium,Approved,glandular cells,5.89051543129771
GPR149,Gpr149,one-to-one,,,,,,0.00217806106870229
MME,Mme,one-to-one,,,Not detected,Enhanced,glandular cells,7.04128195801527
LINC01487,,human-specific,,,,,,0.00104980152671756
STRIT1,Strit1,one-to-one,,,,,,0.238836053435115
PLCH1,Plch1,one-to-one,,,,,,0.0656132748091603
PLCH1-AS1,,human-specific,,,,,,0.000647263358778626
PLCH1-AS2,,human-specific,,,,,,0.00200009541984733
C3orf33,E130311K13Rik,one-to-one,Secreted in other tissues,No annotated function,Medium,Uncertain,glandular cells,2.30548632442748
SLC33A1,Slc33a1,one-to-one,,,Low,Uncertain,glandular cells,8.90149904580153
GMPS,Gmps,one-to-one,,,,,,3.89928026717557
KCNAB1,Kcnab1,one-to-one,,,Low,Approved,glandular cells,0.31522034351145
KCNAB1-AS2,,human-specific,,,,,,0.00069586641221374
KCNAB1-AS1,,human-specific,,,,,,0.00167888549618321
SSR3,Ssr3,one-to-one,,,High,Approved,glandular cells,41.0729904198473
TIPARP-AS1,,human-specific,,,,,,1.08960170992366
TIPARP,Tiparp,one-to-one,,,,,,8.15698603053435
LINC00886,,human-specific,,,,,,1.12820622900763
PA2G4P4,,human-specific,,,,,,0.662200232824428
LEKR1,Lekr1,one-to-one,,,,,,0.130241164122137
LINC00880,,human-specific,,,,,,0.066175286259542
LINC02029,,human-specific,,,,,,0.208166232824428
LINC00881,,human-specific,,,,,,0.0894118740458015
CCNL1,Ccnl1,one-to-one,,,,,,61.1515400763359
VEPH1,Veph1,one-to-one,,,Medium,Uncertain,glandular cells,0.187877576335878
PTX3,Ptx3,one-to-one,Secreted to blood,No annotated function,Not detected,Approved,glandular cells,2.37439729389313
SHOX2,Shox2,one-to-one,,,,,,0.037218358778626
RSRC1,Rsrc1,one-to-one,,,Medium,Supported,glandular cells,1.17171396183206
MLF1,Mlf1,one-to-one,,,Not detected,Enhanced,glandular cells,0.232048576335878
GFM1,Gfm1,one-to-one,,,Medium,Enhanced,glandular cells,13.7933991984733
LXN,Lxn,one-to-one,,,Medium,Enhanced,glandular cells,2.9653408740458
RARRES1,Rarres1,one-to-one,Intracellular and membrane,Enzyme inhibitor,Medium,Uncertain,glandular cells,3.83231197709924
MFSD1,Mfsd1,one-to-one,,,Low,Approved,glandular cells,16.7160220229008
IQCJ-SCHIP1,Iqschfp,one-to-one,,,High,Approved,glandular cells,0.665298648854962
IQCJ,Iqcj,one-to-one,,,,,,0.00127929770992366
MIR3919,,human-specific,,,,,,0
IQCJ-SCHIP1-AS1,,human-specific,,,,,,0.0211385610687023
SCHIP1,Schip1,one-to-one,,,High,Uncertain,glandular cells,0.0470230877862595
IL12A-AS1,,human-specific,,,,,,0.00268791984732824
IL12A,Il12a,one-to-one,Secreted to blood,Interleukin,Not detected,Uncertain,glandular cells,0.110976969465649
LINC01100,,human-specific,,,,,,0.000540603053435115
C3orf80,1110032F04Rik,one-to-one,,,,,,0.492643969465649
IFT80,Ift80,one-to-one,,,High,Uncertain,glandular cells,4.12037119465649
SMC4,Smc4,one-to-one,,,Medium,Approved,glandular cells,4.01550128625954
MIR15B,,human-specific,,,,,,0
