Geneid,human_gene,ortholog_type,secreted,Reference,Function,Mean_TPM,Mean_TPM_Male,Mean_TPM_Fem,Mous-1B-PANC-Mal,Mous-2B-PANC-Mal,Mous-3B-PANC-Mal,Mous-4B-PANC-Fem,Mous-5B-PANC-Fem,Mous-6B-PANC-Fem,Mous-1A-PANC-Mal,Mous-2A-PANC-Mal,Mous-3A-PANC-Mal,Mous-4A-PANC-Fem,Mous-5A-PANC-Fem,Mous-6A-PANC-Fem
Gm24068,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24069,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24070,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24071,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24072,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24077,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24079,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24088,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24091,NA,mouse-specific,No_annotation,NA,NA,0.45266710912052993,0.2128214889636415,0.6925127292774184,0,0,0,0,0,0,0.334142230804271,0.942786702977578,0,0,2.23920163171764,1.91587474394687
Gm24095,NA,mouse-specific,No_annotation,NA,NA,0.2894139467183654,0,0.5788278934367308,0,0,0,0,0.298757307943239,0,0,0,0,0.480304751755031,2.09609476051764,0.597810540404475
Gm24097,NA,mouse-specific,No_annotation,NA,NA,0.46402716103016783,0.08125783628986401,0.8467964857704716,0,0,0,0,0,0,0,0.487547017739184,0,0,1.73695079843518,3.34382811618765
Gm24099,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24100,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24105,NA,mouse-specific,No_annotation,NA,NA,0.00883367548899009,0,0.01766735097798018,0,0,0,0,0.0668934713071562,0,0,0,0,0,0.0391106345607249,0
Gm24116,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24117,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24118,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24119,NA,mouse-specific,No_annotation,NA,NA,1.2699883509918797,0.46382129036332814,2.076155411620431,0.458657670675173,0.823425056419221,0.612347609237528,0.13457216588479,3.06894193972588,0.507380728458444,0.676434272115963,0.212063133732084,0,0.519353918564383,6.61065115867862,1.61603255841047
Gm24120,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24121,NA,mouse-specific,No_annotation,NA,NA,0.03652785680671475,0,0.0730557136134295,0,0,0,0,0,0,0,0,0,0,0.438334281680577,0
Gm24122,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24123,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24124,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24125,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24126,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24127,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24130,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24131,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24134,NA,mouse-specific,No_annotation,NA,NA,6.689878351518527,2.2147262354026553,11.1650304676344,3.57559184110857,1.63028220425858,4.24331019358963,2.79758474430915,6.7157276546114,4.6879120826583,0.390616974038795,2.93901582524466,0.509540374175696,1.34958870387505,11.1250475434986,40.3143220768539
Gm24136,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24137,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24142,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24143,NA,mouse-specific,No_annotation,NA,NA,0.23569509639443267,0.16630752371028618,0.30508266907857917,0,0.997845142261717,0,0.228308640052815,0,0,0,0,0,0,1.60218737441866,0
Gm24144,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24145,NA,mouse-specific,No_annotation,NA,NA,0.02375431178841575,0,0.0475086235768315,0,0,0,0,0,0,0,0,0,0,0.285051741460989,0
Gm24147,NA,mouse-specific,No_annotation,NA,NA,0.04601203812140925,0,0.0920240762428185,0,0,0,0,0,0,0,0,0,0,0,0.552144457456911
Gm24149,NA,mouse-specific,No_annotation,NA,NA,0.05650093403986567,0.040628918144932,0.07237294993479933,0,0,0,0,0,0,0,0.243773508869592,0,0,0.434237699608796,0
Gm24150,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24151,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24152,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24153,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24154,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24160,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24161,NA,mouse-specific,No_annotation,NA,NA,0.10982728690136756,0,0.21965457380273515,0,0,0,0,0,0,0,0,0,0.245694353782381,1.07223308903403,0
Gm24162,NA,mouse-specific,No_annotation,NA,NA,0.06153493132043783,0.12306986264087566,0,0,0,0.738419175845254,0,0,0,0,0,0,0,0,0
Gm24163,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24164,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24165,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24166,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24168,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24170,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24171,NA,mouse-specific,No_annotation,NA,NA,0.02528905912016383,0,0.05057811824032767,0,0,0,0,0,0,0,0,0,0,0,0.303468709441966
Gm24172,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24173,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24175,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24177,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24179,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24182,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24185,NA,mouse-specific,No_annotation,NA,NA,0.02296627708380141,0.04593255416760283,0,0,0.275595325005617,0,0,0,0,0,0,0,0,0,0
Gm24192,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24195,NA,mouse-specific,No_annotation,NA,NA,0.07982811433111967,0,0.15965622866223933,0,0,0,0,0,0,0,0,0,0,0,0.957937371973436
Gm24198,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24199,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24200,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24201,NA,mouse-specific,No_annotation,NA,NA,2.478675804884493,0.8764184376223048,4.080933172146681,0.676978721916556,0.694500219014155,3.01275023744864,1.32419011230633,1.90726665390964,2.32989230508117,0.665611323762107,0.208670123592371,0,0.255522127933676,5.94731953384207,12.7214082998072
Gm24204,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24205,NA,mouse-specific,No_annotation,NA,NA,0.05865946724004358,0.11731893448008716,0,0,0,0.703913606880523,0,0,0,0,0,0,0,0,0
Gm24206,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24207,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24208,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24210,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24211,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24212,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24218,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24219,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24220,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24221,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24224,NA,mouse-specific,No_annotation,NA,NA,0.0101354725669923,0,0.02027094513398461,0,0,0,0,0.0184640901284623,0,0,0,0,0,0.0107954074949213,0.0923661731805241
Gm24228,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm2423,NA,mouse-specific,No_annotation,NA,NA,7.143539038786345,2.7046372603382394,11.582440817234453,0.267550307893851,0.254869660320235,0.76543451154691,0.583146052167421,0.726854669935076,1.46576654887995,5.12962656354605,5.17787484862505,4.63246767009734,4.41450830779726,41.0804750575028,21.2238942671242
Gm24230,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24231,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24232,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24233,NA,mouse-specific,No_annotation,NA,NA,0.2551230639968795,0.03563355935662066,0.4746125686371383,0,0,0,0,0,1.70513195629477,0,0.213801356139724,0,0,1.14254345552806,0
Gm24234,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24235,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24236,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24240,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24241,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24242,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24244,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24246,NA,mouse-specific,No_annotation,NA,NA,0.118399937666269,0.13173618913659765,0.10506368619594032,0,0,0,0,0,0.630382117175642,0,0.790417134819586,0,0,0,0
Gm24249,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24252,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24253,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24254,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24255,NA,mouse-specific,No_annotation,NA,NA,0.17418600484831626,0.14131783815029084,0.20705417154634168,0,0,0,0,0,0,0,0,0.847907028901745,0,0,1.24232502927805
Gm24256,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24257,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24258,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24259,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24260,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24261,NA,mouse-specific,No_annotation,NA,NA,0.03185448793020642,0,0.06370897586041284,0,0,0,0,0,0,0,0,0,0,0,0.382253855162477
Gm24262,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24263,NA,mouse-specific,No_annotation,NA,NA,0.2083720431830325,0.16905311479661,0.247690971569455,0,0,0,0,0,0,0,0,1.01431868877966,0,0,1.48614582941673
Gm24264,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24265,NA,mouse-specific,No_annotation,NA,NA,1.3720531199026271,0.9092251139202032,1.8348811258850513,2.00052813805129,0,1.06835114803143,1.87828384724302,1.12722615479293,0.590144960760176,0.393387307188007,1.47992995455582,0.513154135694673,0.453053418322121,3.29527899703129,3.66529937716077
Gm24267,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24268,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm2427,NA,mouse-specific,No_annotation,NA,NA,0.3757029308168095,0.222711032561119,0.5286948290725,0.0249623422535603,0.0768252454661676,0,0,0,0,0.68720933131781,0.323161695828892,0.224107580500284,0.3957201096318,1.68584140547238,1.09060745933082
Gm24274,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24278,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24279,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24280,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24281,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24283,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24285,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24286,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24288,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24289,NA,mouse-specific,No_annotation,NA,NA,0.19937576333383683,0.28402699862288067,0.114724528044793,0.417888099948491,0.214351919448813,0,0,0,0,0,0,1.07192197233998,0,0.688347168268758,0
Gm24291,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24292,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24295,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24296,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24299,NA,mouse-specific,No_annotation,NA,NA,1.8640036514423757,0.4739548047646158,3.254052498120135,1.19186394703619,0.407570551064645,0,3.7301129924122,3.91750779852332,2.34395604132915,0,0.734753956311164,0.509540374175696,0,7.85297473658723,1.67976341986891
Gm24304,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24305,NA,mouse-specific,No_annotation,NA,NA,0.22950490157928383,0.15007468401337884,0.30893511914518884,0,0,0.459260706928146,0,0.242284889978359,0,0,0,0.441187397152127,0.194757719461644,1.41656810543113,0
Gm24306,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm2431,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24310,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24311,NA,mouse-specific,No_annotation,NA,NA,0.0868960825315585,0.04637421334229133,0.12741795172082568,0,0.278245280053748,0,0,0,0,0,0,0,0,0,0.764507710324954
Gm24312,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24313,NA,mouse-specific,No_annotation,NA,NA,0.078929972263118,0,0.157859944526236,0,0,0,0,0,0,0,0,0,0,0.349349126752941,0.597810540404475
Gm24316,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24317,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24318,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24319,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24334,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24335,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24336,NA,mouse-specific,No_annotation,NA,NA,0.2166176649738134,0.15038087834390668,0.2828544516037202,0.386403380089358,0,0.515881889974082,0,0,1.42483629224631,0,0,0,0,0,0.272290417376011
Gm24337,NA,mouse-specific,No_annotation,NA,NA,0.05258518642446767,0,0.10517037284893534,0,0,0,0,0,0,0,0,0,0,0,0.631022237093612
Gm24338,NA,mouse-specific,No_annotation,NA,NA,0.04942175586365874,0.09884351172731748,0,0,0,0.593061070363905,0,0,0,0,0,0,0,0,0
Gm24339,NA,mouse-specific,No_annotation,NA,NA,0.6602637307377024,0.11440248003967685,1.206124981435728,0,0,0,0,0,0.547437101757794,0,0.686414880238061,0,0.840533315571304,4.27952680272352,1.56925266856175
Gm24348,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24350,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24355,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24356,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24357,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm2436,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24373,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24374,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24375,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24376,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24377,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24378,NA,mouse-specific,No_annotation,NA,NA,0.06370897586041284,0,0.12741795172082568,0,0,0,0,0,0,0,0,0,0,0,0.764507710324954
Gm24381,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24382,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24384,NA,mouse-specific,No_annotation,NA,NA,0.14872108235147952,0,0.29744216470295903,0,0,0,0,0,0,0,0,0,0.298507158801024,0,1.48614582941673
Gm24388,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24389,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24390,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24392,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24400,NA,mouse-specific,No_annotation,NA,NA,0.9966505839756168,0.5215285759838671,1.4717725919673663,0.527241995262115,1.35222005259765,0,1.54695106577842,0,0,0.518388881434663,0.731320526608775,0,0.895521476403072,5.64509009491434,0.743072914708366
Gm24403,NA,mouse-specific,No_annotation,NA,NA,0.05096718068833025,0,0.1019343613766605,0,0,0,0,0,0,0,0,0,0,0,0.611606168259963
Gm24405,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24407,NA,mouse-specific,No_annotation,NA,NA,1.1502896374992388,0.9962677533110256,1.304311521687452,2.40063376566155,0,0.534175574015716,0.93914192362151,2.81806538698233,0.590144960760176,0.393387307188007,1.10994746591686,1.53946240708402,0,0.659055799406257,2.81946105935444
Gm24410,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24411,NA,mouse-specific,No_annotation,NA,NA,2.3045045694232154,1.389750326680982,3.2192588121654486,0.861296083863303,3.53435225961402,1.14990467078192,0.252708036699681,2.72986639395464,4.12876226363894,0.846833745244411,1.39378899346049,0.552326207121747,2.43818824364195,2.48277890845029,7.28324902660719
Gm24414,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24415,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24417,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24418,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24423,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24424,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24429,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24430,NA,mouse-specific,No_annotation,NA,NA,0.13100660569127276,0.1983042355221327,0.06370897586041284,0.2712254494858,0.556490560107496,0.3621094035395,0,0,0,0,0,0,0,0,0.382253855162477
Gm24433,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24434,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24435,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24437,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24440,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24443,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24445,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24448,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24449,NA,mouse-specific,No_annotation,NA,NA,0.18164143699075233,0.20712837960575833,0.15615449437574633,0.532215976349494,0,0.710554301285056,0.936926966254478,0,0,0,0,0,0,0,0
Gm24451,NA,mouse-specific,No_annotation,NA,NA,0.20199146222793324,0.072525085527794,0.3314578389280725,0,0.435150513166764,0,0,0,0.312821201004454,0,0,0,0.480304751755031,0,1.19562108080895
Gm24452,NA,mouse-specific,No_annotation,NA,NA,1.2087247167824098,0.4439269302862006,1.9735225032786188,0.402963524950331,0.413392987508425,0.537991113830114,0.472925040109403,1.70291665527646,0.594360281908463,0.792394433050128,0,0.516819522378206,0.456289514167279,0.663763340830588,7.95088018737952
Gm24453,NA,mouse-specific,No_annotation,NA,NA,2.7662169515434742,1.2930200317627487,4.2394138713242,2.22690369051499,1.14227009706275,0.991036262318631,0.87117770546469,3.13695173340401,2.73718550878897,0.729836977809328,1.71603720059515,0.952035962275643,1.68106663114261,5.50224874635882,11.5078529027861
Gm24454,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24455,NA,mouse-specific,No_annotation,NA,NA,2.693564677170689,0.8101727590352424,4.576956595306136,0.645972062897477,1.32538209735526,1.14990467078192,0.758124110099044,4.24645883504054,1.27038838881198,0.635125308933308,0,1.10465241424349,1.95055059491356,9.22175023138679,10.0144674115849
Gm24456,NA,mouse-specific,No_annotation,NA,NA,0.06480563821431833,0,0.12961127642863665,0,0,0,0,0,0.77766765857182,0,0,0,0,0,0
Gm24457,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24458,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm2446,NA,mouse-specific,No_annotation,NA,NA,0.06936959718683407,0.02702472446748732,0.11171446990618082,0,0.0169920781712212,0,0.0194390797461293,0.0233321914013217,0,0.0814263216581165,0,0.0637299469755862,0,0.627515548289634,0
Gm24460,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24461,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24463,NA,mouse-specific,No_annotation,NA,NA,0.05709757035975469,0.01174663496685914,0.10244850575265024,0,0,0,0,0,0,0.0704798098011549,0,0,0,0.0590386707219074,0.555652363793994
