Geneid,human_gene,ortholog_type,secreted,Reference,Function,Mean_TPM,Mean_TPM_Male,Mean_TPM_Fem,Mous-1B-SM-Mal-L,Mous-2B-SM-Mal-L,Mous-3B-SM-Mal-L,Mous-4B-SM-Fem-L,Mous-5B-SM-Fem-L,Mous-6B-SM-Fem-L,Mous-1A-SM-Mal-L,Mous-2A-SM-Mal-L,Mous-3A-SM-Mal-L,Mous-4A-SM-Fem-L,Mous-5A-SM-Fem-L,Mous-6A-SM-Fem-L
Enpp2,ENPP2,one-to-one,yes,NA,NA,4.585731295359858,3.337758176355538,5.8337044143641785,4.70328344753669,3.56891734196367,5.25727022237935,3.72696715367921,6.67472719330445,6.02909911417138,1.02453232995765,2.1113341715915,3.36121154470437,4.87245138006164,10.1632977452606,3.53568389970779
Enpp3,ENPP3,one-to-one,yes,NA,NA,21.0509401074124,18.44826206537372,23.653618149451084,20.6338990688676,21.028682058604,25.4873082002665,17.1056538634229,24.7818713984186,23.4432183575329,7.64314420207611,14.7653795191409,21.1311593432872,21.5808584708332,35.6558036427344,19.3543031637645
Enpp4,ENPP4,one-to-one,No_annotation,NA,NA,3.119615451677406,3.2291699686118833,3.010060934742929,4.2001158351059,3.44510907707331,3.68036389790609,0.942233038639953,3.43435490831976,2.67544487580848,1.24662210608055,3.00477808460907,3.79803081089638,2.99242811489627,5.96851856484927,2.04738610594384
Enpp5,ENPP5,one-to-one,yes,NA,NA,13.606867355374048,15.614646343594131,11.599088367153964,15.5451797940835,17.1110690917837,17.4038564868214,7.71927144899509,14.7076796255167,12.2164789490564,7.53587486797849,18.5485894103618,17.5433084105359,10.8962019632024,14.015660666762,10.0392375493912
Enpp6,ENPP6,one-to-one,No_annotation,NA,NA,0.03659565885655892,0.04681925925513756,0.02637205845798028,0.0162737029039573,0.0889702501583466,0.106886004717508,0.0135227180447951,0,0.0608890604109316,0.0288615919203244,0,0.0399240058306891,0.0297702751578656,0.0401894281183997,0.0138608690158897
Enpp7,ENPP7,one-to-one,No_annotation,NA,NA,0.03336262905251322,0,0.06672525810502644,0,0,0,0,0,0.156109848448864,0,0,0,0.0381631208612067,0.206078579320088,0
Ensa,ENSA,one-to-one,No_annotation,NA,NA,15.913661033988358,17.72345801834477,14.10386404963195,17.61026728797,17.4680768614533,19.9783108962294,10.9778721661558,15.0467448215434,13.5804394859536,14.0262757074369,17.5948805595856,19.6629367973934,14.1146985369929,17.2666645984578,13.6367646886882
Enthd1,ENTHD1,one-to-one,No_annotation,NA,NA,0.01036367382959681,0.00339272261748358,0.01733462504171004,0,0,0,0,0.0239732655016225,0,0,0.0203563357049015,0,0,0.0800344847486378,0
Entpd1,ENTPD1,one-to-one,No_annotation,NA,NA,4.990758808579125,6.212259938196376,3.769257678961873,6.68719419188529,6.08809097400031,7.6019680617724,3.03013086648808,3.780030257654,3.79155173761442,2.34862221323445,7.1944315928358,7.35325259545001,3.09968152902256,6.08381023779024,2.83034144520194
Entpd2,ENTPD2,one-to-one,No_annotation,NA,NA,13.343332524711682,11.490824058357347,15.195840991066015,13.4961674470402,16.0340777903415,17.4516096293027,15.1865871554522,20.5716175460432,13.0660316438648,5.60990674135371,7.35142212956331,9.00176061254267,11.6116368531332,17.9148992331187,12.824273514784
Entpd3,ENTPD3,one-to-one,No_annotation,NA,NA,23.3714286073022,25.15776954040185,21.58508767420255,28.0442050341926,28.5898574155477,29.9184492393733,19.072274987564,28.1013862083369,22.5524437665091,11.7609564721454,28.567124763283,24.0660243178691,18.0863853169377,24.7288346703571,16.9692010955105
Entpd4,ENTPD4,one-to-many (human-to-mouse),No_annotation,NA,NA,0.1070888951105194,0.04349200947013777,0.17068578075090102,0.05297924032287,0.0445605762541055,0.0372823612897368,0.0293489168114446,0.0244940854719885,0.0396450172844198,0.011744908514918,0.0623957332744598,0.0519892371647365,0.557275611174962,0.294383651489834,0.0789674022727571
Entpd4b,ENTPD4,one-to-many (human-to-mouse),No_annotation,NA,NA,0.8667892716293972,0.42806168098978314,1.3055168622690114,0.498462661177609,0.14730562526217,0.442420632983091,0.305985689091878,0.44845503717712,0.655280356599175,0.5256388871505,0.306751583175824,0.647790696189505,2.16875276281971,0.731945983079825,3.52268134484636
Entpd5,ENTPD5,one-to-one,yes,NA,NA,8.31940348168944,9.4535514977749,7.18525546560398,11.2865064595747,11.1290343293193,11.717584939368,3.64436636078927,8.36275773503143,7.90811677352847,2.79047911933328,10.3694630751214,9.42824106393272,5.44503930929931,12.0319309811881,5.7193216337873
Entpd6,ENTPD6,one-to-one,yes,NA,NA,6.046258195106834,5.908950114594637,6.1835662756190315,5.95706226556004,5.74431012099051,7.69724692805914,4.60004819676516,6.6952745430926,4.92302928113054,3.44160134343795,6.07884265386002,6.53463737566016,5.8156923238052904,9.49809493379566,5.56925837512494
Entpd7,ENTPD7,one-to-one,No_annotation,NA,NA,3.276098164076944,2.1496306024551908,4.402565725698697,1.86343312789181,2.30555685000292,2.35659032644231,2.80138564154648,3.11523471390171,3.1021013739406,0.700477991672866,2.73004538100533,2.94167993771591,2.45784375844666,12.638611925538,2.30021694081873
Entpd8,ENTPD8,one-to-one,No_annotation,NA,NA,0.3575096589426315,0.28742690335531923,0.4275924145299437,0.459471251844013,0.128819663636728,0.201187755411283,0.24604890550697,0.297400628329184,0.263601459131839,0.0543251561454925,0.204429665298924,0.676327927795475,0.476302077610096,0.643000711590594,0.639200705010979
Entr1,ENTR1,one-to-one,No_annotation,NA,NA,9.214734438334872,9.194811818439597,9.234657058230148,8.6160853080908,9.89358495405096,9.60252289074868,8.61679205058674,8.71965633242187,8.43823238363615,7.29707312902696,8.75241554122728,11.0071890874929,7.95354680511649,14.6961946571133,6.98352012050634
Entrep1,ENTREP1,one-to-one,No_annotation,NA,NA,34.91341162317476,53.285644222555646,16.541179023793866,60.1414107655105,59.2959075241152,58.8259481060158,7.12568697531889,19.2858098617677,16.2706591090712,20.0328195068992,65.9158307028156,55.5019487299776,14.9987118383699,28.354311830069,13.2118945281665
Entrep2,ENTREP2,one-to-one,No_annotation,NA,NA,0.0649479214665465,0.0605197785213287,0.06937606441176432,0.10299725393301,0.0794112727907269,0.136908288694987,0.142643506166992,0.126984256517105,0.102765482920908,0,0.0269564252179637,0.0168454304912846,0,0,0.0438631408655809
Entrep3,ENTREP3,one-to-one,No_annotation,NA,NA,1.475291216689814,1.34838728204189,1.6021951513377382,1.07700928599739,1.51613557657911,2.08491490745115,1.24978488966504,1.66678070714716,1.25556859069958,1.11589343948398,1.0948606852839,1.20150979745581,1.79394207352207,2.72976902477806,0.917325622214519
Eny2,ENY2,one-to-one,No_annotation,NA,NA,12.22625087853084,12.5349345219058,11.917567235155884,10.4857305643998,12.0514144899432,12.9362260637829,12.2471600807861,11.1470562768617,11.8559612620347,12.1897444934638,12.450377240941,15.0961142789041,10.8657066888707,13.2317601764043,12.1577589259778
Eogt,EOGT,one-to-one,No_annotation,NA,NA,2.663901581325493,3.060487374607903,2.267315788043083,3.50635785896108,3.12368790768399,4.073534707136,1.384978179467,2.09592856782747,2.28616579100742,2.04679079970834,2.3498668930886,3.26268608106941,1.99736809282973,4.29761503055809,1.54183906656879
Eola1,EOLA1 | EOLA2,one-to-many (mouse-to-human),No_annotation,NA,NA,6.657983823146336,7.161566065176025,6.154401581116646,7.18783437818495,7.96335861070886,8.23090132557032,4.92378752901936,8.21861149810355,6.30412035490133,6.51092392942418,5.94701584957633,7.12936229759151,5.76154809618617,5.20124202408371,6.51709998440576
Eomes,EOMES,one-to-one,No_annotation,NA,NA,0.24587140927343776,0.249088090351598,0.24265472819527753,0.431833227776735,0.19557611551375,0.415573514837077,0.0981426505247981,0.378825034567317,0.174001755178108,0.147280961751181,0.173875884538207,0.130388837692638,0.111406518990061,0.533226229128509,0.160326180782872
Ep300,EP300,one-to-one,No_annotation,NA,NA,6.321228158325926,5.716514282092518,6.925942034559335,6.02101292791717,6.37489840360145,7.37542730552747,3.69812251914573,6.526601125332,7.06199019682966,2.58781958751518,5.59258732113395,6.34734014685989,4.75665827590078,15.6208958690627,3.89138422108514
Ep400,EP400,one-to-one,No_annotation,NA,NA,5.469846274411479,4.612191095281101,6.327501453541856,5.1786937563946,4.845758393831,6.06944964474927,4.03607673860783,5.22929897182075,5.49163161261327,2.42526378521811,4.20569662666702,4.94828436482661,4.28701060431074,15.5218174101676,3.39917338373095
Epas1,EPAS1,one-to-one,No_annotation,NA,NA,20.93140579342708,17.933949113618716,23.92886247323545,22.7643527680298,21.7679599905681,23.8897823056083,11.569210605943,20.7723949227253,23.0382408254249,6.27047591781529,12.7332836869891,20.1778400127017,17.2865500275509,57.4766309263356,13.430147531433
Epb41,EPB41,one-to-one,No_annotation,NA,NA,9.003349139357242,8.94786556795732,9.058832710757166,9.39418524128015,8.86196528079238,10.4204691247068,5.11618568294934,7.95803558664755,8.08160129259624,3.9779599356453,9.54755147919269,11.4850623461266,7.45730522024561,19.6936004801022,6.04626800200205
Epb41l1,EPB41L1,one-to-one,No_annotation,NA,NA,6.190863425096956,5.471831912491325,6.909894937702587,6.51541100989009,6.40033535554022,7.09137681791387,4.39974010008527,6.49625526686449,6.31573395376057,2.23105363869856,5.16400730117641,5.4288073517288,4.85729086759934,15.5305372587459,3.85981217915995
Epb41l2,EPB41L2,one-to-one,No_annotation,NA,NA,3.94861884902482,4.34572222009573,3.55151547795391,5.12792176855269,4.16471733965188,6.80548571313978,2.03759375531209,3.21411931296762,3.45098288844448,1.9379061940899,3.27638385423699,4.76191845090314,3.19905827253267,6.77283924886301,2.63449938960359
Epb41l3,EPB41L3,one-to-one,No_annotation,NA,NA,0.35922605203627245,0.30141624916433357,0.4170358549082113,0.203074545470546,0.502654693475466,0.664176793112732,0.192852399388839,0.284347106432349,0.260508309599042,0.0411605657500081,0.0728895611433462,0.324541336033903,0.376801188628071,1.23944995538726,0.148256170013707
Epb41l4a,EPB41L4A,one-to-one,No_annotation,NA,NA,1.056414363756534,1.1296946474772909,0.9831340800357772,1.26059568628517,1.2234008989321,1.3777699564843,0.790420143821133,1.00765223064462,0.825836275150661,0.655144433371145,1.06953030029464,1.19172660949639,0.667323972535969,2.04122859589823,0.56634326216405
Epb41l4aos,NA,mouse-specific,No_annotation,NA,NA,8.943250173111238,8.925560807960947,8.960939538261531,5.84876130696035,6.9029786914472,11.1526782751433,13.3782258766182,14.1309942892486,6.07090650360448,10.7074506376003,9.03628554774787,9.90521038886666,6.47142528691479,7.68796843197932,6.0261168412038
Epb41l4b,EPB41L4B,one-to-one,No_annotation,NA,NA,8.09640087921241,6.836745668593359,9.356056089831464,7.74062216388228,8.09659032377462,8.22889458679203,8.98378833584647,9.50625937055475,7.67202161177738,2.14893374624155,6.61927616923795,8.18615702163172,8.03797429262373,14.7346675047133,7.20162542347315
Epb41l5,EPB41L5,one-to-one,No_annotation,NA,NA,1.5193785767628574,1.6076306355205348,1.43112651800518,1.9267450136289,1.7092225486302,1.9932625767435,1.25893648238352,1.55318809037907,1.43934236917852,0.773959355983059,1.56193595947877,1.68065835865878,1.32853633587297,1.91551136170994,1.09124446850706
Epb42,EPB42,one-to-one,No_annotation,NA,NA,0.02741690477590017,0.05242632459374811,0.00240748495805221,0.0393421567916521,0.0496357394056085,0.0092285738997952,0.00544859495825277,0,0,0.0348868748952633,0.0849471408460862,0.0965174617240834,0.00899631479006053,0,0
Epc1,EPC1,one-to-one,No_annotation,NA,NA,7.573882272145113,7.474463814603514,7.673300729686711,7.93051727432945,8.86421095469758,9.92972526855485,5.12791392477993,7.75537200750485,8.10983110613609,4.64934741398071,6.1991388531202,7.27384312293829,6.08904860351022,12.7639670831375,6.19367165305168
Epc2,EPC2,one-to-one,No_annotation,NA,NA,4.940526952986149,4.764096539288413,5.116957366683885,5.30288201278193,5.22190868900781,6.09494680979827,3.18847107728274,4.29953438755672,6.34001662789978,2.50174813614204,4.12258758528088,5.34050600271955,4.72297704681539,8.80590550934907,3.34483955119961
Epcam,EPCAM,one-to-one,No_annotation,NA,NA,179.850433151963,213.18254001637283,146.51832628755318,217.533531933686,203.85348000283,224.044090104646,118.278313490671,171.916177769637,140.358826783108,130.298254407614,248.121583245749,255.244300403712,171.345339249948,143.433065959939,133.778234472016
Epcip,EPCIP,one-to-one,yes,NA,NA,0.21535898325933123,0.370413888370054,0.06030407814860843,0.483070740842169,0.195439485492932,0.235236072401172,0.0406491284939349,0.0791584307139653,0.0732127145539824,0.591036147715686,0.24965765852691,0.468043225241455,0.0503376134592953,0.113258380887556,0.00520820078291666
Epdr1,EPDR1,one-to-one,yes,NA,NA,0.4714028228770542,0.684060368485088,0.2587452772690204,0.889838166327819,1.32416036650868,1.02759996396077,0.0663578148434715,0.316463173840019,0.166469211663904,0.318662444516192,0.174666229467926,0.369435040129141,0.219130177848219,0.507124245884457,0.276927039534052
Epg5,EPG5,one-to-one,No_annotation,NA,NA,2.673377053826982,2.370245880205385,2.976508227448578,2.66386092027468,2.73530319695627,2.90230362297048,1.56371699159611,2.3694089950126,2.69159580064306,1.44789264804961,2.22957724063401,2.24253765234726,2.13354049267183,7.4135076176892,1.68727946707867
Epgn,EPGN,one-to-one,No_annotation,NA,NA,0.0194045284266498,0.02242395679183655,0.01638510006146305,0,0,0.0449838819317482,0.0265587028892298,0,0.0717518974795485,0.0425132603990694,0,0.0470465984202017,0,0,0
Epha1,EPHA1,one-to-one,No_annotation,NA,NA,8.109557790404832,10.616293880796247,5.602821700013415,10.8038224583698,11.7464129437989,10.950362115957,3.30020061341076,6.09555740909008,5.29840371465835,7.0797157203959,11.8087188597086,11.3087311865473,4.93540625607282,9.82827299825514,4.15908920859334
Epha10,EPHA10,one-to-one,No_annotation,NA,NA,0.00171727321949129,0.00164921420537598,0.00178533223360661,0,0,0,0.0107119934016397,0,0,0.00685879527741094,0.00303648995484495,0,0,0,0
Epha2,EPHA2,one-to-one,No_annotation,NA,NA,8.054253845016714,5.471184452088385,10.637323237945042,6.58854162689276,5.96278353335647,7.68367957126886,8.14826112084433,10.3140825601702,7.53870969778152,2.5859916981784,4.3404331938533,5.66567708898052,7.61603789279013,24.151914115114,6.05493404097007
Epha3,EPHA3,one-to-one,yes,NA,NA,0.4570855632635989,0.5268583865747238,0.387312739952474,0.956115846608246,0.471626880459239,0.51938095569349,0.135401708077298,0.525135604369359,0.338908381653665,0.325111966008512,0.338663219673414,0.550251451005442,0.295895158314055,0.710140546125893,0.318395041174574
Epha4,EPHA4,one-to-one,No_annotation,NA,NA,0.6290927537800425,0.5135225466591752,0.7446629609009099,0.549053064840296,0.628270694303548,0.58705442415962,0.410260975921906,0.631662572423457,0.549410043376536,0.260421960231374,0.360916113945172,0.695419022475041,0.519723489177525,1.97083980496216,0.386080879543875
Epha5,EPHA5,one-to-one,No_annotation,NA,NA,0.7102605401696985,0.4322041488206157,0.9883169315187816,0.495959078931356,0.563048027751948,0.596018274150419,0.798524359612299,0.867494099070377,0.864756494906039,0.181983911731599,0.33185916587305,0.424356434485322,0.835772118598445,1.87041055200232,0.692943964923209
Epha6,EPHA6,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epha7,EPHA7,one-to-one,No_annotation,NA,NA,0.9796693706070664,0.7962088986877088,1.1631298425264238,1.11464225461556,1.05750031890164,0.88711006340186,0.885787636100273,1.00920088146498,1.3156942591515,0.497149300604338,0.560005886799363,0.660845567803492,0.870852477685035,1.92526063312256,0.971983167634195
Epha8,EPHA8,one-to-one,No_annotation,NA,NA,0.03605801573583223,0.00538108495825101,0.06673494651341344,0,0,0,0.02733952661493,0.0836626415174929,0.0738613974859951,0,0,0.0322865097495061,0.0225704965705526,0.19297561689151,0
Ephb1,EPHB1,one-to-one,No_annotation,NA,NA,0.2844584182366984,0.42309924392883047,0.14581759254456625,0.192550648030109,0.287099200210992,0.180668070051144,0.07757622408099,0.129487481629505,0.0785934647344015,0.380296463496968,0.742170976115666,0.755810105668104,0.152104609200623,0.399870600959479,0.037273174662399
Ephb2,EPHB2,one-to-one,No_annotation,NA,NA,0.1699236149931595,0.1834108240844715,0.1564364059018475,0.147688671387265,0.267073449254698,0.207861885957784,0.0347714229998738,0.167289533588765,0.129857768357183,0.0720300599222776,0.0724744800304446,0.33333639795436,0.0844293937519691,0.446795422966824,0.0754748937464701
Ephb3,EPHB3,one-to-one,No_annotation,NA,NA,3.2174469083762407,2.8907416777664636,3.544152138986018,2.67076501119945,3.28696377600536,4.59730947969204,1.89292047400122,3.76790868175231,2.81415771369427,1.6630451661686,2.00446293144202,3.12190370209131,3.03563774500361,7.63840657255113,2.11588164691357
Ephb4,EPHB4,one-to-one,No_annotation,NA,NA,12.673526506948198,10.127643122894709,15.219409891001687,11.9796619343144,12.9278906771459,14.2811704963324,7.06703880796413,14.4376036741443,10.548565473759,2.96514637377266,8.94263489890758,9.66935435689531,13.3049100749387,34.095490664244,11.86285065096
Ephb6,EPHB6,one-to-one,yes,NA,NA,7.674248838190598,5.450919762015381,9.897577914365815,6.66540910990953,6.22663645281796,9.2249747356515,9.62226309134453,12.2184438280065,9.2486473552784,1.4995824703108,4.11045118202777,4.97846462137473,7.61056335033854,13.3841593058253,7.30139055540162
Ephx1,EPHX1,one-to-one,No_annotation,NA,NA,70.04777229442634,65.53286507683242,74.56267951202025,59.3091780215959,71.0041392899045,90.6474628178602,76.745274096525,116.024553122416,66.7220853401886,33.8259848905415,71.1509418240674,67.259483617025,57.063060827033,76.1641661816225,54.6569375043364
Ephx2,EPHX2,one-to-one,No_annotation,NA,NA,9.708740462691894,8.772552512926675,10.644928412457112,8.12836246476057,9.39883795930297,11.166153641426,7.51061235167497,10.0846162829537,10.40530047738,3.58294136482296,8.71182343619005,11.6471962110575,10.5964004509935,13.7787777156237,11.4938631961168
Ephx3,EPHX3,one-to-one,No_annotation,NA,NA,0.2787468010880362,0.1997216154539468,0.3577719867221255,0.0330611042403341,0.139037653953522,0.0620417117051388,0.146518914522857,0.427987306490723,0.197920248166978,0.146585584216945,0.233624170074991,0.58397946853275,0.544322554282626,0.632767989051533,0.197114907818036
Ephx4,EPHX4,one-to-one,No_annotation,NA,NA,0.06140069078135418,0.0721833960458673,0.05061798551684104,0,0.177093836556265,0.0493895198528988,0.02915981296601,0.097345051025274,0.0393895725854222,0,0,0.20661701986604,0.0481465145916513,0,0.0896669619326888
Epm2a,EPM2A,one-to-one,No_annotation,NA,NA,1.421401971099261,1.1801220019587089,1.6626819402398128,1.48206794674235,1.20444648535031,1.57852731654394,1.31474369262193,1.19448749544423,0.959178098986227,0.781435207570637,0.707630944171736,1.32662411137328,1.96929749803165,2.55960053536123,1.97878432099361
Epm2aip1,EPM2AIP1,one-to-one,No_annotation,NA,NA,7.54121716886441,7.3422650217863215,7.740169315942499,8.97067387335921,6.70630832846741,8.14743800143662,4.11730605635008,6.91414408769334,8.02423572146853,4.79186434649564,7.33098651377995,8.1063190671791,6.19516592335383,15.5508803510832,5.63928375570601
Epn1,EPN1,one-to-one,No_annotation,NA,NA,44.494673606608075,41.154503960908066,47.83484325230808,39.9912611683545,44.7686293356942,54.5721084081893,43.4309349491431,47.3046643976017,35.2622495496,16.9977040236905,42.6760236409248,47.9212971885951,37.9748237030748,90.4321771305579,32.604209783871
Epn2,EPN2,one-to-one,No_annotation,NA,NA,4.5575045020548846,4.130945129397145,4.984063874712625,4.25340691236835,4.5204315616162,5.20779363378286,3.72009069835924,4.23786892928434,4.44122332737665,2.24647091530517,3.47767442000219,5.0798933333081,3.30741228610438,10.9588238458328,3.23896416131834
Epn3,EPN3,one-to-one,No_annotation,NA,NA,15.210277851163768,12.697741648767902,17.72281405355963,12.8103083020413,15.1156921979029,16.0038453627748,16.6022308889085,18.15768195666,12.1403560379768,5.36983247912011,11.0671781686665,15.8195933821018,14.7641232462372,31.712422667229198,12.9600695243461
Epo,EPO,one-to-one,yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epop,EPOP,one-to-one,No_annotation,NA,NA,0.3845391636534792,0.34716950430016197,0.42190882300679633,0.350617976729036,0.442354561698481,0.0986942508305137,0.417598557532112,0.194522986083123,0.301727507083526,0.186547456789736,0.935989557686232,0.0688132220669731,0.465016808742713,0.779295434501844,0.37329164409746
Epor,EPOR,one-to-one,yes,NA,NA,0.184945491147145,0.23331797546256744,0.1365730068317226,0.273041405674684,0.149274951803108,0.42271618462334,0.0378141959585959,0.151483475124892,0.0817280971291114,0.0484241950000096,0.332290646388784,0.174160469285479,0.0624359881736654,0.40458074028282,0.0813955443212509
Eppin,EPPIN | EPPIN-WFDC6,many-to-many,yes,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eppk1,EPPK1,one-to-one,No_annotation,NA,NA,1.091471246354068,0.6931955598008847,1.4897469329072512,0.972502434782131,0.900718496883788,1.04208249419768,0.466416536820722,0.715544065834582,0.748972954032432,0.28354251416653,0.407039024106805,0.553288394668374,0.432647358876296,6.16074389944027,0.414156782439205
Eprn,NA,mouse-specific,No_annotation,NA,NA,0.09633173932337898,0.17735216925810426,0.0153113093886537,0.187658472996628,0.052612870278584,0.264116697283802,0.0346523964190257,0,0,0.277345312863761,0.0982278925055815,0.184151769620269,0.0572154599128965,0,0
Eprs1,EPRS1,one-to-one,No_annotation,NA,NA,21.246943138987184,18.873106054798868,23.6207802231755,19.3702255492833,17.3039106450431,20.9876371253576,18.2087504394574,19.409361482913,20.2733814913598,9.5444280445884,20.498493060264,25.5339419042568,24.2161247684803,40.4486910144701,19.1683721423724
Eps15,EPS15,one-to-one,No_annotation,NA,NA,7.040478301340887,6.858258003315502,7.222698599366272,6.96412538330621,6.19377735321414,9.42639287326641,4.98146545360893,7.32677860466433,6.8650437992125,2.75898122158446,7.68823368899065,8.11803749953114,6.31671303736703,12.001289921667,5.84490077967784
Eps15l1,EPS15L1,one-to-one,No_annotation,NA,NA,5.635947521114894,4.935454304444407,6.336440737785382,5.47394234027085,4.96408274502843,6.32078215599403,3.7531587935824,5.95595862276808,5.24597789589891,2.9147062821129,4.36176510479756,5.57744719846267,4.72110274095603,14.4273898939496,3.91505647955727
Eps8,EPS8,one-to-one,No_annotation,NA,NA,8.72170139573947,5.792190364836436,11.651212426642502,6.16018461068344,5.71969994019166,8.61351769316565,4.45968803227799,8.79486692194495,7.43870335374257,2.94498384149394,4.10944465295636,7.20531145052757,12.3230222959189,24.3447609018313,12.5462330541393
Eps8l1,EPS8L1,one-to-one,No_annotation,NA,NA,1.399580798640505,1.3350984273884794,1.464063169892531,1.37442660830529,1.5008023126338501,2.13426479257288,1.40701548529577,1.53101047586543,1.58184555092752,0.734119181342136,1.0286578758758,1.23831979360092,1.0145442649726,2.62014193706969,0.629821305224176
Eps8l2,EPS8L2,one-to-one,No_annotation,NA,NA,29.220865622011992,29.54519480242715,28.896536441596833,32.151275616779,34.815997875654,37.5509149684451,22.2195415152266,32.0215227417443,25.6288934425829,12.7501674073041,23.5369989036553,36.4658140427254,23.6054284176584,48.3341978576326,21.5696346747362
Eps8l3,EPS8L3,one-to-one,No_annotation,NA,NA,0.05089955457724125,0.00658773062416608,0.09521137853031644,0.0150504768934903,0.0126588814634913,0,0.0917126615614817,0.0139166837869589,0.112624570104229,0,0.0118170253880149,0,0.110130273612738,0.20442706528169,0.038457016834801
Epsti1,EPSTI1,one-to-one,No_annotation,NA,NA,2.8732661964648476,4.28000960207726,1.4665227908524348,4.18672895812489,4.23164273362954,5.33134555214874,0.672408710358329,1.98446396870472,1.9614039365275,2.87024927056043,4.98612312317361,4.07396797482635,1.38376649344894,1.43363063352586,1.36346300254926
Epx,EPX,one-to-one,No_annotation,NA,NA,0.03260351229272954,0.00769956051427691,0.05750746407118216,0,0,0.0114440929847266,0.101349723178369,0.135335490466908,0.082142960566315,0.010815556243657,0,0.0239377138572779,0.0111560750442285,0.0150605351712725,0
Epyc,EPYC,one-to-one,yes,NA,NA,0.16735655437719202,0.1839997921270781,0.150713316627306,0.183719614492951,0.103017104323584,0.210689126169088,0.067850119525108707,0,0.0611020656197654,0.398235158880638,0.0480830688201984,0.160254680076009,0.504130821451413,0.201650104102315,0.0695467890652339
Eqtn,EQTN,one-to-one,No_annotation,NA,NA,0.07825363831590086,0.06615626354374037,0.09035101308806136,0.127001925499985,0.0267051723994678,0.134060010358587,0.105532910353473,0.102755211264922,0.0831574653260838,0.028154914776531,0.0498583861687872,0.0311571720590842,0.145206744357254,0.0784107769741027,0.0270429702525327
Eral1,ERAL1,one-to-one,No_annotation,NA,NA,10.29954147024195,9.917037096468391,10.682045844015503,9.61344354168526,9.60404320573404,12.4646003728061,9.22423048728556,11.8898231339668,8.30177291682192,5.6831827824043,9.77747956230706,12.3594731138736,10.4256567882792,14.5252655051555,9.72552623258405
Erap1,ERAP1,one-to-one,No_annotation,NA,NA,3.841036030495823,3.491344604408935,4.190727456582712,3.77607137315865,3.61266493598831,4.45716341001174,2.61577330573088,4.58972425119582,4.38486038664015,1.52603657418554,3.05415382590191,4.52197750720746,3.16767855542481,7.0247538006395,3.36157443986511
Eras,ERAS,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erbb2,ERBB2,one-to-one,No_annotation,NA,NA,15.014612330794469,12.405687961255154,17.623536700333784,14.8660829554959,15.2258888568613,17.7521626739779,12.5409366079828,16.2853323257848,14.7327404477845,5.0150336372799,9.36859825499913,12.2063613889168,12.6333063417517,38.1260009176268,11.4229035610721
Erbb3,ERBB3,one-to-one,No_annotation,NA,NA,19.4451237840447,16.686708464865962,22.20353910322343,19.0106364485248,20.5026189973424,24.021797873978,13.9562685427584,20.4683912689896,21.7566488670192,6.17072285596388,13.7769654257739,16.6375091876128,15.9498752662967,49.218617239109,11.8714334351677
Erbb4,ERBB4,one-to-one,No_annotation,NA,NA,0.2930257948078146,0.1992334491146612,0.386818140500968,0.214675231738181,0.191847414645883,0.191985408479312,0.297309166730429,0.181444300404161,0.225905789313561,0.104105557388647,0.22781167703681,0.264975405399134,0.372773227818456,0.927780910091933,0.315695448647268
Erbin,ERBIN,one-to-one,No_annotation,NA,NA,42.97990214368481,51.06544549760958,34.894358789760034,63.5997017920117,52.0653222004882,61.0896777288315,19.2154766059317,35.3384154470772,41.9782193580709,20.3935038371469,57.4195611885589,51.8249062386203,32.3943390721782,57.0300589427577,23.4096433125445
Erc1,ERC1,one-to-one,No_annotation,NA,NA,1.4039427010527823,1.3833252668626308,1.4245601352429342,1.18854690521467,1.31275592065639,1.51021679634663,0.652731197931455,0.973205801728293,1.10647269959412,0.805828270641185,1.57817443471001,1.9044292736069,1.10591745206072,3.89567452128451,0.813359138858508
Erc2,ERC2,one-to-one,No_annotation,NA,NA,0.17912967848092465,0.20706718087279996,0.1511921760890493,0.304497788816929,0.433061398637589,0.285706791450491,0.0552052409201989,0.189412517283659,0.169858856245296,0.0441842885253544,0.104325530722924,0.0706272870835123,0.177237643847824,0.150397141549067,0.165041656688251
Ercc1,ERCC1,one-to-one,No_annotation,NA,NA,4.697245421188546,5.1435481830433085,4.250942659333783,5.20326153408067,5.47639768685844,6.3964138381697,3.8535447652629,5.1972177923412,3.06079517981218,4.34260791782102,3.95430834431614,5.48829977701388,3.84306266607039,5.80652367627519,3.74451187624084
Ercc2,ERCC2,one-to-one,No_annotation,NA,NA,8.637017319163913,7.570762674706654,9.703271963621171,7.2062745455132,7.45619107427455,9.59498265495083,6.61541515416836,9.58261302066999,7.53244226466904,4.3311381087155,7.64289198390215,9.1930976808837,8.27586138353095,19.9293307922718,6.28396916641689
